"","City","POP","GDP","PRIM","SEC","TERT","X.60yr.","BED","DOC","NRS","Area","POPDENS","GDPpc","Prim.","Sec.","Tert.","ACTV","TVLR","TVLR."
"12","Yinchuan",2293.085,27.5178002894356,0.974095513748191,12.5518089725036,13.9918958031838,13.0092861,7.689716312,4.292553191,5.175088652,9025,254.081440443213,3959.38472354928,3.5398742032522,45.6134169173486,50.8467088793992,5.473557143,0,0
"13","Wulumuqi",3505.8,44.8591895803184,0.366425470332851,13.7218523878437,30.7709117221418,16.3925747,9.127731188,4.335672314,5.020252154,13788,254.264577893821,4221.80751717155,0.816834797420454,30.5887210986622,68.5944441039174,4.141242857,2.78289,0.793796
"14","Tianjin",15618.3,204.114037626628,2.68060781476122,71.9128798842258,129.520549927641,20.5291299,4.373075175,2.951665674,2.650736636,11760,1328.08673469388,4311.94542215222,1.31328929941833,35.2317168972822,63.4549938032994,5.324178571,7.373635,0.472115
"15","Shijiazhuang",10394.2,84.0795947901592,6.50506512301013,26.5079594790159,51.0665701881331,19.3375348,6.082911624,3.174847511,3.367262512,15848,655.868248359414,2668.90848925362,7.73679409284153,31.5272207783267,60.7359851288318,5.386907143,8.68705,0.835759
"16","Taiyuan",4461.9,58.2997105643994,0.614761215629522,21.9774240231548,35.707525325615,15.48,8.8,5.4,6.716421256,6988,638.508872352604,4311.02665525897,1.05448416412023,37.6973124058275,61.2482034300523,5.054342857,4.14134,0.928156
"17","Jinan",8908.7,136.662373371925,4.96468885672938,47.2535455861071,84.4441389290883,18.5577272,7.5,4.3,5.025467803,7998,1113.86596649162,5061.37792379359,3.632813285935,34.5768512723742,61.7903354416908,5.542614286,4.006145,0.449689
"18","Qingdao",9499.8,169.917655571635,5.93314037626628,60.531982633864,103.452532561505,20.0212155,5.657810704,3.680546685,4.083109805,11282,842.031554688885,5901.44259890734,3.49177391619845,35.6243042726919,60.8839218111097,5.525821429,4.50439,0.474156
"19","Zhengzhou",10352,167.723589001447,2.03907380607815,66.8162083936324,98.8683068017366,13.7231883,9.659969088,4.34698609,5.699381762,7446,1390.27665860865,5345.69314692813,1.21573466094895,39.8370967324435,58.9471686066076,5.298078571,29.218625,2.82251
"20","Huhehaote",3137,40.397973950796,1.65267727930535,11.9218523878437,26.821997105644,17.2639747,5.909148868,3.688555945,3.42600321,17186,182.532293727453,4248.9263994262,4.09099050689593,29.5110155830199,66.3944116066631,5.690378571,0,0
"21","Baotou",2897,39.2836468885673,1.39507959479016,15.4341534008683,22.4544138929088,17.1110114,6.921297894,3.049468619,3.927025998,27768,104.328723710746,4474.01510010356,3.55129858169092,39.2890034997237,57.1596979185854,6.0002,0,0
"22","Nanjing",8500,203.041244573082,4.19421128798842,72.9502170767004,125.896816208394,18.243677,6.941176471,4.2,4.941176471,6587,1290.42052527706,7881.32947311765,2.06569423705377,35.9287676895828,62.0055380733634,5.458585714,14.17413,1.667545
"23","Wuxi",6591.5,171.524167872648,1.77279305354559,81.4454413892909,88.3059334298119,20.861715,7.676553137,3.519684442,3.706441554,4627,1424.57315755349,8585.69006435561,1.03355292465948,47.4833619072047,51.4830851681359,5.465371429,4.238445,0.643017
"24","Changzhou",4736,107.104196816208,2.27206946454414,51.0738060781476,53.7583212735166,19.3686617,5.975506757,3.125,3.462837838,4372,1083.2570905764,7461.54800021115,2.12136361793836,47.6860922320258,50.1925441500358,5.526457143,1.370025,0.289279
"25","Hangzhou",10360,222.474674384949,4.7178002894356,70.5499276410999,147.206946454414,18.387328,8.301158301,4.72972973,5.308880309,16853,614.727348246603,7085.24653764479,2.12060105379562,31.7114421388148,66.1679568073896,5.119142857,12.749705,1.230667
"26","Ningbo",8542,173.444283646889,4.65991316931983,83.6903039073806,85.0940665701881,21.3820248,5.033949895,3.512058066,3.629126668,9816,870.211898940505,6699.37928471084,2.68669169795578,48.2519816437213,49.0613266583229,4.968107143,3.25362,0.380897
"27","Wenzhou",9300,95.6020260492041,2.19536903039074,40.6931982633864,52.7134587554269,16.9744906,4.737419355,3.239569892,3.14172043,12110,767.960363336086,3391.70670333333,2.29636245288446,42.5652048863929,55.1384326607227,4.739471429,10.71585,1.152242
"28","Shaoxing",5057,83.6613603473227,3.01013024602026,40.1013024602026,40.5499276410999,23.5723967,5.651769824,3.225627843,3.298200514,8279,610.822563111487,5458.40945422187,3.59799342674278,47.932883584155,48.4691229891022,4.831178571,0.652155,0.128961
"29","Jiaxing",4800,77.7180897250362,1.74949348769899,41.8603473227207,34.1082489146165,20.7143066,5.95375,2.790208333,3.303958333,4223,1136.63272555056,5342.13700816667,2.25107628595689,53.8617810484292,43.887142665614,4.599057143,0.57973,0.120777
"30","Jinhua",5624,65.99001447178,2.11027496382055,26.5272069464544,37.3525325615051,19.7047615,6.105974395,3.360775249,3.49697724,10942,513.982818497532,3871.39115702347,3.19787013340176,40.198819713547,56.6033101530513,4.1525,4.217855,0.749974
"31","Hefei",8189,136.170767004342,4.22373371924747,49.4257597684515,82.5212735166426,17.6614929,7.204786909,3.260471364,4.237391623,11445,715.508955875928,5486.39604518256,3.10179182519608,36.2968945947669,60.601313580037,5.374764286,19.71423,2.407404
"32","Xian",10203.5,134.894211287988,4.03950795947902,45.838494934877,85.0162083936324,16.19,7.105405008,3.773215073,4.643281986,10958,931.146194561051,4361.92592972019,2.99457472704665,33.9810689407683,63.0243563321851,4.917514286,16.756375,1.642218
"33","Tongchuan",796.5,5.13342981186686,0.390140665701881,1.889102170767,2.85418697539797,18.8736505,8.19335573,3.312181162,5.209655344,3882,205.177743431221,2126.45399020716,7.6,36.8,55.6,4.65395,0,0
"34","Nanchang",5600.6,80.9866859623734,3.08089725036179,38.405499276411,39.5002894356006,16.9396136,6.481448416,2.999678606,3.614544119,7402,756.633342339908,4771.04171442346,3.80420215218238,47.4219914298682,48.7738064179494,4.985142857,23.68213,4.228499
"35","Changsha",8394.5,167.499565846599,5.20535455861071,64.2448625180897,98.0493487698987,17.44,9.673000179,3.84775746,4.884150337,11816,710.43500338524,6583.44170566442,3.10768241834007,38.3552412171187,58.5370763645412,4.549614286,50.538655,6.020449
"36","Zhuhai",2023.7,49.7234442836469,0.830101302460203,22.1234442836469,26.7697539797395,9.6215842,5.056579533,3.824677571,4.360330088,1736,1165.72580645161,8106.79543949202,1.66943644878037,44.4929843504885,53.8372881553251,4.313221429,5.22317,2.581
"37","Foshan",8158.6,155.586396526773,2.27091172214182,87.4764109985528,65.8390738060781,10.5498247,4.67,2.57,3.585833674,3798,2148.13059505003,6292.02042093006,1.45958243961968,56.2236885430406,42.3167290173397,3.669535714,4.076305,0.499633
"38","Huizhou",4880,60.4545586107091,2.9739507959479,31.3910274963821,26.0895803183792,9.8565574,4.477868852,2.867213115,3.272336066,11347,430.0696219265,4087.36455780738,4.91931603553398,51.9249965887954,43.1556873756706,3.509514286,2.789065,0.57153
"39","Dongguan",8464.5,137.228654124457,0.412156295224313,77.5904486251809,59.2260492040521,4.9151657,3.898635478,2.325492719,3.032816186,2460,3440.85365853659,5349.06206214189,0.30034273662009,56.5409965726338,43.1586606907461,2.984628571,6.757515,0.798336
"40","Zhongshan",3380,44.8784370477569,0.905933429811867,22.0234442836469,21.9490593342981,9.412997,4.770414201,2.757692308,3.518343195,1784,1894.61883408072,4380.81754171598,2.01863854761214,49.0735545451614,48.9078069072265,3.557214286,0.2945,0.0871
