"","X.4","X.3","X.2","X.1","X","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1.","City","days","pop","GDP","PRIM","SEC","TERT","A60","BED","DOC","NRS","AREA","POPDEN","GDPPC","PRPER","SECPER","TERPEC"
"1",79,79,79,79,"2020-01-22",78,44,5,1.2,55,69,97,1021,0.1,10.5,3.9841,0,0,0,0,"Shanghai",0,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"2",80,80,80,80,"2020-01-23",56,32.5,4.5,0.95,45,67.5,97.5,1021,0.1,9.75,3.6416,0.002882865,7,2.07944154167984,0.00287871751387881,"Shanghai",1,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"3",81,81,81,81,"2020-01-24",52,39,4.66666666666667,0.866666666666667,38.3333333333333,77.3333333333333,97.3333333333333,1022.66666666667,0.366666666666667,9.5,3.2541,0.004530216,11,2.484906649788,0.00451998545757169,"Shanghai",2,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"4",82,82,82,82,"2020-01-25",30.6666666666667,29,4.33333333333333,0.633333333333333,27,77.3333333333333,96,1025.33333333333,0.366666666666667,8.83333333333333,2.5182,0.009884108,24,3.2188758248682,0.00983557971505268,"Shanghai",3,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"5",83,83,83,83,"2020-01-26",24.6666666666667,28.6666666666667,4.66666666666667,0.6,21.3333333333333,81,95.6666666666667,1026.66666666667,0.633333333333333,8.33333333333333,1.95763333333333,0.009884108,24,3.2188758248682,0.00983557971505268,"Shanghai",4,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"6",84,84,84,84,"2020-01-27",18,18.6666666666667,4.33333333333333,0.566666666666667,19.3333333333333,75,94.6666666666667,1024,0.633333333333333,7.83333333333333,1.6646,0.013590649,33,3.52636052461616,0.0134991244494822,"Shanghai",5,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"7",85,85,85,85,"2020-01-28",41,36,5,0.766666666666667,20.6666666666667,72.6666666666667,92.3333333333333,1021.33333333333,0.633333333333333,6.66666666666667,1.5946,0.013590649,33,3.52636052461616,0.0134991244494822,"Shanghai",6,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"8",86,86,86,86,"2020-01-29",58.3333333333333,47.6666666666667,6,0.866666666666667,22,81,85.6666666666667,1021,0.366666666666667,5.83333333333333,1.57336666666667,0.02306292,56,4.04305126783455,0.0228009904544555,"Shanghai",7,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"9",87,87,87,87,"2020-01-30",74,60,7.66666666666667,1.03333333333333,23,87.3333333333333,72,1022.33333333333,0.1,5.33333333333333,1.53346666666667,0.024298434,59,4.0943445622221,0.0240079236102132,"Shanghai",8,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"10",88,88,88,88,"2020-01-31",62.6666666666667,51.6666666666667,8.66666666666667,0.966666666666666,26,96.3333333333333,61.3333333333333,1023.33333333333,0.366666666666667,5,1.55036666666667,0.028416813,69,4.24849524204936,0.0280205449729639,"Shanghai",9,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"11",89,89,89,89,"2020-02-01",50,42,8.33333333333333,0.9,33.6666666666667,89.3333333333333,53.3333333333333,1024.33333333333,0.366666666666667,5.16666666666667,1.55716666666667,0.030064165,73,4.30406509320417,0.0296210964177268,"Shanghai",10,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"12",90,90,90,90,"2020-02-02",38.3333333333333,30.3333333333333,7.33333333333333,0.733333333333333,36.6666666666667,90.3333333333333,58.3333333333333,1026,0.366666666666667,5.66666666666667,1.56313333333333,0.028828651,70,4.26267987704132,0.0284209230636763,"Shanghai",11,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"13",91,91,91,91,"2020-02-03",42,31.3333333333333,6.33333333333333,0.7,38.3333333333333,95,65.3333333333333,1026.66666666667,0.1,7.5,1.63656666666667,0.028004975,68,4.23410650459726,0.0276200065154265,"Shanghai",12,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"14",92,92,92,92,"2020-02-04",38.3333333333333,29.6666666666667,5.66666666666667,0.633333333333333,33,98.3333333333333,71.6666666666667,1027,0.1,8.5,1.68866666666667,0.020591893,50,3.93182563272433,0.0203827462495382,"Shanghai",13,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"15",93,93,93,93,"2020-02-05",35.3333333333333,32,5.33333333333333,0.633333333333333,32.3333333333333,94.3333333333333,74,1027,0.1,8.66666666666667,1.75673333333333,0.02512211,61,4.12713438504509,0.0248117372020704,"Shanghai",14,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"16",94,94,94,94,"2020-02-06",21,24.3333333333333,4.66666666666667,0.533333333333333,24.3333333333333,86.3333333333333,72.3333333333333,1029,0.366666666666667,8.16666666666667,1.67656666666667,0.022239245,54,4.00733318523247,0.0219955592975116,"Shanghai",15,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"17",95,95,95,95,"2020-02-07",22.6666666666667,25.3333333333333,4.66666666666667,0.566666666666667,20.3333333333333,83,80,1029.33333333333,0.366666666666667,7.16666666666667,1.64223333333333,0.023886596,58,4.07753744390572,0.0236057743907647,"Shanghai",16,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"18",96,96,96,96,"2020-02-08",27.3333333333333,27.3333333333333,4.66666666666667,0.566666666666667,17.6666666666667,79.6666666666667,81.3333333333333,1030.33333333333,0.366666666666667,6.66666666666667,1.57773333333333,0.017709028,43,3.78418963391826,0.0175540501599924,"Shanghai",17,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"19",97,97,97,97,"2020-02-09",47.6666666666667,42,5.33333333333333,0.7,23,85.6666666666667,84,1030.33333333333,0.366666666666667,6.16666666666667,1.5527,0.014826163,36,3.61091791264422,0.0147173298454197,"Shanghai",18,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"20",98,98,98,98,"2020-02-10",55.6666666666667,48,6.33333333333333,0.733333333333333,28.3333333333333,93.3333333333333,78.6666666666667,1029.66666666667,0.366666666666667,6.83333333333333,1.86583333333333,0.009060433,22,3.13549421592915,0.00901963353231086,"Shanghai",19,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"21",99,99,99,99,"2020-02-11",50.6666666666667,42.6666666666667,6.33333333333333,0.7,29.3333333333333,96.6666666666667,69.6666666666667,1028,0.366666666666667,9,2.11166666666667,0.007001243,17,2.89037175789616,0.00697684809514697,"Shanghai",20,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"22",100,100,100,100,"2020-02-12",41,33,6.33333333333333,0.7,33.3333333333333,85.6666666666667,76.6666666666667,1023.66666666667,0.1,10.1666666666667,2.3868,0.007413081,18,2.94443897916644,0.00738573915676354,"Shanghai",21,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"23",101,101,101,101,"2020-02-13",42.6666666666667,29.6666666666667,5.33333333333333,0.733333333333333,32,74,82,1021,0.1,11.8333333333333,2.3281,0.006589405,16,2.83321334405622,0.00656778977323656,"Shanghai",22,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"24",102,102,102,102,"2020-02-14",40,26,5,0.766666666666666,34.3333333333333,66.3333333333333,97.3333333333333,1018,0.1,11.8333333333333,2.3916,0.006177568,15,2.77258872223978,0.00615856504799831,"Shanghai",23,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"25",103,103,103,103,"2020-02-15",28,16.3333333333333,4.33333333333333,0.666666666666667,28,61,97,1017.33333333333,0.1,13.3333333333333,2.14583333333333,0.006177568,15,2.77258872223978,0.00615856504799831,"Shanghai",24,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"26",104,104,104,104,"2020-02-16",18.6666666666667,17.6666666666667,4.66666666666667,0.6,23.3333333333333,64.3333333333333,96.3333333333333,1019.33333333333,0.366666666666667,11.5,1.85863333333333,0.005353893,13,2.63905732961526,0.00533961186530643,"Shanghai",25,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"27",105,105,105,105,"2020-02-17",18.3333333333333,23.3333333333333,5.66666666666667,0.566666666666667,19,70.3333333333333,80,1023.66666666667,0.366666666666667,8,1.97743333333333,0.00576573,14,2.70805020110221,0.00574917179505576,"Shanghai",26,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"28",106,106,106,106,"2020-02-18",20,28.6666666666667,7,0.566666666666667,20,82.3333333333333,59.6666666666667,1028.66666666667,0.633333333333333,4.83333333333333,2.3647,0.002882865,7,2.07944154167984,0.00287871751387881,"Shanghai",27,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"29",107,107,107,107,"2020-02-19",16,23.3333333333333,6.66666666666667,0.466666666666667,22.6666666666667,91.3333333333333,50.6666666666667,1030.33333333333,0.366666666666667,4.66666666666667,2.79626666666667,0.002059189,5,1.79175946922805,0.00205707177634195,"Shanghai",28,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"30",108,108,108,108,"2020-02-20",15.6666666666667,21.6666666666667,6,0.4,29.3333333333333,93.3333333333333,59.3333333333333,1030,0.366666666666667,7,2.84616666666667,0.000823676000000001,2,1.09861228866811,0.000823336965080685,"Shanghai",29,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"31",109,109,109,109,"2020-02-21",19.3333333333333,24.3333333333333,5.33333333333333,0.366666666666667,31.3333333333333,95.6666666666667,73.6666666666667,1030,0.1,9.16666666666667,2.93773333333333,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai",30,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"32",110,110,110,110,"2020-02-22",38,49.6666666666667,6.66666666666667,0.5,34.6666666666667,98.6666666666667,77.3333333333333,1030,0.1,11,2.68423333333333,0.000823676000000001,2,1.09861228866811,0.000823336965080685,"Shanghai",31,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"33",111,111,111,111,"2020-02-23",41.6666666666667,60,6.66666666666667,0.533333333333333,30,104.333333333333,72.6666666666667,1031.66666666667,0.1,11.6666666666667,2.35193333333333,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai",32,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"34",112,112,112,112,"2020-02-24",44.6666666666667,72.6666666666667,7.33333333333333,0.566666666666667,27.6666666666667,117,69,1029.33333333333,0.366666666666667,12,2.59236666666667,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai",33,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"35",113,113,113,113,"2020-02-25",37.3333333333333,58,6.66666666666667,0.6,28.3333333333333,107.333333333333,71,1024.66666666667,0.366666666666667,13.6666666666667,3.1543,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai",34,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"36",114,114,114,114,"2020-02-26",37.6666666666667,52.3333333333333,6.33333333333333,0.666666666666667,26.6666666666667,100.666666666667,77,1020.66666666667,0.633333333333333,15.3333333333333,3.75856666666667,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai",35,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"37",115,115,115,115,"2020-02-27",34.6666666666667,44,5.33333333333333,0.666666666666667,25,89,78,1022,0.633333333333333,14.3333333333333,3.7866,0.000823676000000001,2,1.09861228866811,0.000823336965080685,"Shanghai",36,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"38",116,116,116,116,"2020-02-28",31,40.6666666666667,4.66666666666667,0.666666666666667,25.6666666666667,85.6666666666667,77,1024.33333333333,0.9,12.1666666666667,3.82686666666667,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai",37,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"39",117,117,117,117,"2020-02-29",30.3333333333333,34,5,0.7,31.6666666666667,77.6666666666667,80.6666666666667,1023,0.633333333333333,10.5,3.40146666666667,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai",38,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"40",118,118,118,118,"2020-03-01",26,23.6666666666667,4.66666666666667,0.7,32.3333333333333,72.6666666666667,88.3333333333333,1019,0.366666666666667,10.6666666666667,2.89526666666667,9.75781955236954e-19,0,0,0,"Shanghai",39,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"41",119,119,119,119,"2020-03-02",22,19,4.66666666666667,0.7,26,79.3333333333333,90.3333333333333,1019.66666666667,0.1,10.1666666666667,3.0966,9.75781955236954e-19,0,0,0,"Shanghai",40,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"42",120,120,120,120,"2020-03-03",20.6666666666667,24.6666666666667,4.66666666666667,0.666666666666667,23.3333333333333,85.6666666666667,81,1022.33333333333,0.1,9.16666666666667,3.75953333333333,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai",41,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"43",121,121,121,121,"2020-03-04",25,32,5,0.666666666666667,23,90.6666666666667,70.6666666666667,1024.66666666667,0.1,9.16666666666667,4.4771,0.000411838000000001,1,0.693147180559945,0.000411753218007708,"Shanghai",42,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"44",122,122,122,122,"2020-03-05",24.3333333333333,32.6666666666667,5,0.566666666666667,23.6666666666667,91.6666666666667,61.3333333333333,1026,0.366666666666667,9,4.50033333333333,0.000823676000000001,2,1.09861228866811,0.000823336965080685,"Shanghai",43,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"45",123,123,123,123,"2020-03-06",24.3333333333333,32.3333333333333,5,0.533333333333333,21.3333333333333,102.333333333333,61.3333333333333,1026,0.366666666666667,9.16666666666667,4.5483,0.001647352,4,1.6094379124341,0.00164599660403271,"Shanghai",44,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"46",124,124,124,124,"2020-03-07",34.6666666666667,35.3333333333333,5.33333333333333,0.566666666666666,26.3333333333333,106.333333333333,70.3333333333333,1023.33333333333,0.633333333333333,9.83333333333333,4.05376666666667,0.001647352,4,1.6094379124341,0.00164599660403271,"Shanghai",45,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"47",125,125,125,125,"2020-03-08",33.3333333333333,31.6666666666667,5,0.533333333333333,27.3333333333333,108.666666666667,80.6666666666667,1019.66666666667,0.633333333333333,11.1666666666667,3.46416666666667,0.001235514,3,1.38629436111989,0.00123475138066451,"Shanghai",46,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"48",126,126,126,126,"2020-03-09",30,23.3333333333333,4.66666666666667,0.566666666666666,31.3333333333333,98,88.6666666666667,1015.33333333333,0.9,12.6666666666667,3.54426666666667,6.50521303491303e-19,0,0,0,"Shanghai",47,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"49",127,127,127,127,"2020-03-10",20,18.6666666666667,4.33333333333333,0.566666666666666,28.6666666666667,94.6666666666667,90.6666666666667,1013.66666666667,0.9,12.5,4.20533333333333,0.000823676000000001,2,1.09861228866811,0.000823336965080685,"Shanghai",48,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"50",128,128,128,128,"2020-03-11",35,33.3333333333333,5,0.7,37.6666666666667,96.6666666666667,82.6666666666667,1015,0.633333333333333,11.5,4.9633,0.000823676000000001,2,1.09861228866811,0.000823336965080685,"Shanghai",49,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"51",129,129,129,129,"2020-03-12",47.6666666666667,47,5.66666666666667,0.733333333333333,36.3333333333333,106,80.3333333333333,1018.33333333333,0.366666666666667,11.1666666666667,5.03286666666667,0.000823676000000001,2,1.09861228866811,0.000823336965080685,"Shanghai",50,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"52",130,130,130,130,"2020-03-13",45.3333333333333,45.3333333333333,5.33333333333333,0.7,37.3333333333333,102,80.3333333333333,1021,0.1,11.6666666666667,5.06513333333333,0.000823676000000001,2,1.09861228866811,0.000823336965080685,"Shanghai",51,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"53",131,131,131,131,"2020-03-14",32.6666666666667,39.6666666666667,5.33333333333333,0.633333333333333,31.3333333333333,94,83.3333333333333,1021.66666666667,0.1,11.8333333333333,4.53893333333334,0.003294703,8,2.19722457733622,0.00328928735809831,"Shanghai",52,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"54",132,132,132,132,"2020-03-15",30.6666666666667,48,6,0.633333333333333,40,93.6666666666667,79.6666666666667,1021,0.1,11.3333333333333,3.92386666666667,0.003706541,9,2.30258509299405,0.00369968870389884,"Shanghai",53,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"55",133,133,133,133,"2020-03-16",28,52,6.66666666666667,0.6,37.6666666666667,95,62.3333333333333,1021.66666666667,0.1,11.8333333333333,4.05913333333334,0.003706541,9,2.30258509299405,0.00369968870389884,"Shanghai",54,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"56",134,134,134,134,"2020-03-17",30,56,8,0.6,43.3333333333333,109.333333333333,54.3333333333333,1021.33333333333,0.366666666666667,13,4.73653333333333,0.002471028,6,1.94591014905531,0.0024679800303579,"Shanghai",55,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"57",135,135,135,135,"2020-03-18",32.3333333333333,56.3333333333333,9.33333333333333,0.599999999999999,43.6666666666667,127.666666666667,54.6666666666667,1020.33333333333,0.366666666666667,15.1666666666667,5.51533333333333,0.003294704,8,2.19722457733622,0.00328928835481451,"Shanghai",56,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"58",136,136,136,136,"2020-03-19",38.6666666666667,69.3333333333333,10.3333333333333,0.599999999999999,48,128.333333333333,62.6666666666667,1017.33333333333,0.366666666666667,16.5,5.5426,0.003294704,8,2.19722457733622,0.00328928835481451,"Shanghai",57,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"59",137,137,137,137,"2020-03-20",33.3333333333333,70.3333333333333,10.6666666666667,0.533333333333333,43,123.333333333333,57,1016.33333333333,0.1,17,5.5931,0.005353893,13,2.63905732961526,0.00533961186530643,"Shanghai",58,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"60",138,138,138,138,"2020-03-21",28,67,11,0.533333333333333,38.6666666666667,114,56.3333333333333,1015,0.366666666666667,16.3333333333333,5.05603333333334,0.00782492,19,2.99573227355399,0.00779446408704877,"Shanghai",59,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"61",139,139,139,139,"2020-03-22",29.3333333333333,53.6666666666667,10,0.566666666666666,35.3333333333333,118.333333333333,65.3333333333333,1014.33333333333,0.366666666666667,16.6666666666667,4.38426666666667,0.012766974,31,3.46573590279973,0.0126861632663078,"Shanghai",60,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
"62",140,140,140,140,"2020-03-23",29,43,8.33333333333333,0.566666666666666,35,111,71,1014.33333333333,0.633333333333333,16.6666666666667,4.4454,0.01359065,33,3.52636052461616,0.0134991254360738,"Shanghai",61,24281.4,552.175397973951,1.50332850940666,149.047178002894,401.62489146165,23.3256155,5.3,3.199980232,3.998945695,6341,3829.2698312569,22.7406738480463,0.272255612061437,26.9927234262483,72.7350209616903
