"","X","X.1","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1."
"85","2020-01-28","上海",41,36,5,0.766666666666667,20.6666666666667,72.6666666666667,92.3333333333333,1021.33333333333,0.633333333333333,6.66666666666667,1.5946,0.013590649,33,3.52636052461616,0.0134991244494822
"11317","2020-01-28","重庆",30,36.6666666666667,6.66666666666667,0.8,18.3333333333333,45.6666666666667,87.6666666666667,991,1.4,8.83333333333333,3.08773333333333,0.024005224,75,4.33073334028633,0.0237216281668031
"9523","2020-01-28","苏州",35.3333333333333,33.3333333333333,2.33333333333333,0.6,9.66666666666667,74.3333333333333,89,1022,3.83333333333333,5.5,1.51806666666667,0.008372093,9,2.30258509299405,0.00833724141476559
"1411","2020-01-28","北京",160.333333333333,143.666666666667,11.3333333333333,1.86666666666667,38.3333333333333,88.3333333333333,74.3333333333333,1025,0.366666666666667,0,1.50706666666667,0.023216939,50,3.93182563272433,0.0229515260711879
"5155","2020-01-28","成都",42.3333333333333,47.3333333333333,6.33333333333333,0.833333333333333,17,50,83.6666666666667,963.666666666667,0.866666666666667,7,1.7209,0.012665099,21,3.09104245335832,0.0125855674463402
"4453","2020-01-28","广州",10,12.6666666666667,4,0.8,12,54.3333333333333,75.3333333333333,1014.33333333333,2.96666666666667,12,1.0108,0.024173684,37,3.63758615972639,0.0238861255158597
"7573","2020-01-28","深圳",8.33333333333333,11,5,0.633333333333333,10.3333333333333,49.6666666666667,78.3333333333333,1009.33333333333,3.53333333333333,14.3333333333333,0.742833333333333,0.02753222,37,3.63758615972639,0.027160024560845
"86","2020-01-29","上海",58.3333333333333,47.6666666666667,6,0.866666666666667,22,81,85.6666666666667,1021,0.366666666666667,5.83333333333333,1.57336666666667,0.02306292,56,4.04305126783455,0.0228009904544555
"11318","2020-01-29","重庆",29,35.3333333333333,7.33333333333333,0.8,19,59.3333333333333,80.6666666666667,991,1.4,9.16666666666667,2.89606666666667,0.023045015,72,4.29045944114839,0.02278348893394
"9524","2020-01-29","苏州",53,50.3333333333333,3.33333333333333,0.766666666666667,11,82.6666666666667,84,1021.33333333333,4.4,4.83333333333333,1.52346666666667,0.012093023,13,2.63905732961526,0.0120204866013674
"1412","2020-01-29","北京",133,111.666666666667,10,1.63333333333333,34.6666666666667,90.3333333333333,72,1022.66666666667,0.366666666666667,0.166666666666667,1.43886666666667,0.019966568,43,3.78418963391826,0.0197698502884313
"5156","2020-01-29","成都",43.6666666666667,48.6666666666667,6,0.866666666666667,19.3333333333333,55.6666666666667,91,964,0.866666666666667,6.5,1.66433333333333,0.014474398,24,3.2188758248682,0.014370643888412
"4454","2020-01-29","广州",15.3333333333333,19,4.33333333333333,0.7,10.6666666666667,71.3333333333333,62.6666666666667,1015.66666666667,2.96666666666667,10.8333333333333,0.949033333333333,0.03005377,46,3.85014760171006,0.0296110047624643
"7574","2020-01-29","深圳",13,16,5,0.633333333333333,10.3333333333333,63.3333333333333,66.6666666666667,1011,3.53333333333333,12.1666666666667,0.757433333333333,0.036461588,49,3.91202300542815,0.0358125928726851
"87","2020-01-30","上海",74,60,7.66666666666667,1.03333333333333,23,87.3333333333333,72,1022.33333333333,0.1,5.33333333333333,1.53346666666667,0.024298434,59,4.0943445622221,0.0240079236102132
"11319","2020-01-30","重庆",37,45.6666666666667,8.33333333333333,0.866666666666667,21.6666666666667,58,76.3333333333333,993,0.9,9.66666666666667,2.74306666666667,0.023045015,72,4.29045944114839,0.02278348893394
"9525","2020-01-30","苏州",69,67.6666666666667,4.66666666666667,0.9,13,89.3333333333333,75.3333333333333,1022.33333333333,2.96666666666667,4.66666666666667,1.49406666666667,0.01488372,16,2.83321334405622,0.0147740443547174
"1413","2020-01-30","北京",95.6666666666667,82,8.33333333333333,1.3,31.3333333333333,90.3333333333333,66.6666666666667,1021.33333333333,0.633333333333333,0.666666666666667,1.39296666666667,0.015787519,34,3.55534806148941,0.0156641924420299
"5157","2020-01-30","成都",46.6666666666667,52.3333333333333,5.66666666666667,0.866666666666667,21.6666666666667,61,96.3333333333333,965.666666666667,0.1,7.33333333333333,1.6422,0.015680598,26,3.29583686600433,0.0155589276837952
"4455","2020-01-30","广州",21.6666666666667,26,4.66666666666667,0.633333333333333,11.3333333333333,86,52.3333333333333,1016.66666666667,2.96666666666667,11.6666666666667,0.9391,0.03462717,53,3.98898404656427,0.0340411395995005
"7575","2020-01-30","深圳",20.3333333333333,24.3333333333333,5,0.6,11,76.3333333333333,56.3333333333333,1012.66666666667,2.96666666666667,11.5,0.771233333333333,0.046135071,62,4.14313472639153,0.0451024882811878
"88","2020-01-31","上海",62.6666666666667,51.6666666666667,8.66666666666667,0.966666666666666,26,96.3333333333333,61.3333333333333,1023.33333333333,0.366666666666667,5,1.55036666666667,0.028416813,69,4.24849524204936,0.0280205449729639
"11320","2020-01-31","重庆",48,58.3333333333333,8.33333333333333,0.933333333333334,24,55.3333333333333,75.3333333333333,993,0.9,9.5,2.54136666666667,0.025285503,79,4.38202663467388,0.0249711133176387
"9526","2020-01-31","苏州",72,72.3333333333333,5.66666666666667,0.933333333333333,18.3333333333333,104.333333333333,67,1023.33333333333,2.96666666666667,4.16666666666667,1.49076666666667,0.01860465,20,3.04452243772342,0.0184337005472854
"1414","2020-01-31","北京",53.3333333333333,48.6666666666667,5.33333333333333,0.866666666666666,27,80.6666666666667,64.3333333333333,1021.33333333333,0.633333333333333,0.5,1.4354,0.022288262,48,3.89182029811063,0.0220435087624531
"5158","2020-01-31","成都",44.6666666666667,50.3333333333333,5.33333333333333,0.8,19.6666666666667,65.3333333333333,96.3333333333333,965.666666666667,0.1,8.5,1.6386,0.019299197,32,3.49650756146648,0.0191153293963738
"4456","2020-01-31","广州",27.6666666666667,32.6666666666667,5.33333333333333,0.633333333333333,15.3333333333333,98.6666666666667,50,1017.33333333333,1.63333333333333,12.1666666666667,0.9517,0.039853913,61,4.12713438504509,0.0390802350174592
"7576","2020-01-31","深圳",26.3333333333333,31.3333333333333,5.33333333333333,0.566666666666666,12,89,45,1013.66666666667,2.4,12.1666666666667,0.798,0.057296782,77,4.35670882668959,0.0557154451500853
"89","2020-02-01","上海",50,42,8.33333333333333,0.9,33.6666666666667,89.3333333333333,53.3333333333333,1024.33333333333,0.366666666666667,5.16666666666667,1.55716666666667,0.030064165,73,4.30406509320417,0.0296210964177268
"11321","2020-02-01","重庆",49,59.3333333333333,8,0.933333333333334,24.6666666666667,42,81.6666666666667,991.666666666667,0.633333333333333,9.5,2.33256666666667,0.032006965,100,4.61512051684126,0.031505416067604
"9527","2020-02-01","苏州",64.3333333333333,65.3333333333333,5.33333333333333,0.9,26,104.333333333333,64.3333333333333,1024,1.9,4.5,1.4754,0.013023255,14,2.70805020110221,0.0129391815677079
"1415","2020-02-01","北京",33,37,3.66666666666667,0.633333333333333,21.3333333333333,77.6666666666667,47.6666666666667,1021.33333333333,1.4,0.833333333333333,1.44426666666667,0.026467311,57,4.06044301054642,0.0261231118650603
"5159","2020-02-01","成都",43.6666666666667,49.3333333333333,5.33333333333333,0.733333333333333,17,53,94.3333333333333,964,0.1,8.66666666666667,1.60366666666667,0.015680598,26,3.29583686600433,0.0155589276837952
"4457","2020-02-01","广州",33.3333333333333,40,5.66666666666667,0.633333333333333,22.3333333333333,109,51.6666666666667,1017.66666666667,1.13333333333333,13,0.964833333333333,0.056840826,87,4.47733681447821,0.055284105198188
"7577","2020-02-01","深圳",28.3333333333333,36,5.33333333333333,0.5,13,96,44.6666666666667,1014.33333333333,1.9,13.6666666666667,0.812133333333333,0.066970265,90,4.51085950651685,0.0648231040775047
"90","2020-02-02","上海",38.3333333333333,30.3333333333333,7.33333333333333,0.733333333333333,36.6666666666667,90.3333333333333,58.3333333333333,1026,0.366666666666667,5.66666666666667,1.56313333333333,0.028828651,70,4.26267987704132,0.0284209230636763
"11322","2020-02-02","重庆",46,55.6666666666667,6.66666666666667,0.866666666666667,22,37.6666666666667,84,990,0.633333333333333,9,2.12763333333333,0.029766477,93,4.54329478227,0.0293320551771483
"9528","2020-02-02","苏州",47.3333333333333,48.3333333333333,4.66666666666667,0.733333333333333,27.6666666666667,106,62.6666666666667,1025.33333333333,1.4,5.16666666666667,1.46436666666667,0.013023255,14,2.70805020110221,0.0129391815677079
"1416","2020-02-02","北京",28,31.6666666666667,2.66666666666667,0.5,16,73.3333333333333,47,1022.33333333333,1.9,0.666666666666667,1.44683333333333,0.035754087,77,4.35670882668959,0.0351297479004878
"5160","2020-02-02","成都",40.6666666666667,45.3333333333333,5,0.666666666666667,16.6666666666667,52.3333333333333,95,963,0.1,8,1.6085,0.008443399,14,2.70805020110221,0.00840795289066657
"4458","2020-02-02","广州",35.6666666666667,44.6666666666667,6,0.666666666666667,26.3333333333333,105,59.6666666666667,1017.66666666667,0.633333333333333,14.1666666666667,0.970033333333333,0.05553414,85,4.45434729625351,0.0540469326434103
"7578","2020-02-02","深圳",29,39.3333333333333,5.33333333333333,0.5,13,99,53.6666666666667,1014.33333333333,1.9,15.1666666666667,0.815566666666667,0.081108432,109,4.70048036579242,0.0779868407496823
"91","2020-02-03","上海",42,31.3333333333333,6.33333333333333,0.7,38.3333333333333,95,65.3333333333333,1026.66666666667,0.1,7.5,1.63656666666667,0.028004975,68,4.23410650459726,0.0276200065154265
"11323","2020-02-03","重庆",39.6666666666667,48.6666666666667,6,0.766666666666667,19.6666666666667,35.6666666666667,87,991.666666666667,0.633333333333333,9.16666666666667,2.07196666666667,0.032327034,101,4.62497281328427,0.0318155102701118
"9529","2020-02-03","苏州",40.6666666666667,40.6666666666667,3.66666666666667,0.633333333333333,25.6666666666667,104.666666666667,71.6666666666667,1025.66666666667,0.633333333333334,7.33333333333333,1.4785,0.01116279,12,2.56494935746154,0.0111009458694738
"1417","2020-02-03","北京",19.3333333333333,25.3333333333333,2,0.366666666666666,11.6666666666667,69,31,1025,2.4,0,1.54476666666667,0.033896731,73,4.30406509320417,0.033334897791023
"5161","2020-02-03","成都",37,42,5,0.6,17,59.6666666666667,95,964.666666666667,0.1,7.66666666666667,1.76963333333333,0.0048248,8,2.19722457733622,0.00481319795587564
"4459","2020-02-03","广州",39,49.3333333333333,5.66666666666667,0.733333333333333,28,83.6666666666667,63,1017.66666666667,0.633333333333333,15.3333333333333,1.0076,0.057494168,88,4.48863636973214,0.0559021170294719
"7579","2020-02-03","深圳",27.3333333333333,40.6666666666667,5,0.5,13.3333333333333,95,66.3333333333333,1014.33333333333,1.9,16.6666666666667,0.8541,0.08259666,111,4.71849887129509,0.0793624702106387
