"","X.1","X","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1.","City"
"8819",8819,"2020-01-26",21,22,4.66666666666667,0.766666666666667,11.3333333333333,62,95.3333333333333,1011.33333333333,2.4,15.8333333333333,2.05816666666667,0.01025641,8,2.19722457733622,0.0102041699204346,"Fuzhou"
"1955",1955,"2020-01-26",24.3333333333333,32.3333333333333,4,0.466666666666667,9,76.6666666666667,92.6666666666667,1003,2.4,18.1666666666667,1.5046,0.002331002,1,0.693147180559945,0.0023282894293586,"Xiamen"
"1643",1643,"2020-01-26",16.6666666666667,24.6666666666667,7.66666666666667,0.866666666666667,11.3333333333333,45,97,994.333333333333,4.03333333333333,15.5,2.45726666666667,0,0,0,0,"Nanning"
"7181",7181,"2020-01-26",8.66666666666667,18.6666666666667,3,0.7,5,66,90.3333333333333,1007.33333333333,3.53333333333333,22.5,1.98893333333333,0,0,0,0,"Haikou"
"10535",10535,"2020-01-26",20,27,11.6666666666667,0.7,9.33333333333333,51.3333333333333,98.3333333333333,882.333333333333,2.4,2.83333333333333,2.29083333333333,0,0,0,0,"Guiyang"
"5777",5777,"2020-01-26",23.6666666666667,27,10,0.733333333333334,12,80.6666666666667,70.6666666666667,811.333333333333,3.53333333333333,6.66666666666667,2.1288,0.001438849,1,0.693147180559945,0.00143781484865041,"Kunming"
"5387",5387,"2020-01-26",9.33333333333333,16.3333333333333,5.33333333333333,0.7,12,86.3333333333333,13.6666666666667,648.666666666667,3.53333333333333,-3.5,2.73353333333333,0,0,0,0,"Lasa"
"1175",1175,"2020-01-26",57.3333333333333,77,18.6666666666667,1.23333333333333,42,80.3333333333333,73.6666666666667,853.333333333333,3.53333333333333,-3,2.4479,0.007913688,3,1.38629436111989,0.00788253899885032,"Lanzhou"
"10301",10301,"2020-01-26",57.6666666666667,71,17.6666666666667,1.7,34.3333333333333,83.6666666666667,57.3333333333333,759.666666666667,3.83333333333333,-5.33333333333333,3.39093333333333,0,0,0,0,"Xining"
"11627",11627,"2020-01-26",64.6666666666667,79.6666666666667,18.6666666666667,1.13333333333333,36.3333333333333,86,59.6666666666667,899.333333333333,0.9,-1.66666666666667,3.3109,0.004360937,1,0.693147180559945,0.00435145566923752,"Yinchuan"
"551",551,"2020-01-26",124.666666666667,120.666666666667,12.3333333333333,1.76666666666667,56,68.3333333333333,72.6666666666667,913,4.96666666666667,-8.5,2.47023333333333,0,0,0,0,"Wulumuqi"
"3047",3047,"2020-01-26",116.666666666667,120,10.3333333333333,1.03333333333333,33.6666666666667,76,72,1033.66666666667,3.83333333333333,2,2.81783333333333,0.006402745,10,2.39789527279837,0.00638233450403941,"Tianjin"
"8741",8741,"2020-01-26",167.333333333333,216,15.6666666666667,1.7,33,78.3333333333333,74.3333333333333,1020,2.96666666666667,0.5,2.6961,0.0038483,4,1.6094379124341,0.00384091423591482,"Shijiazhuang"
"3125",3125,"2020-01-26",138.666666666667,164.333333333333,28.6666666666667,1.5,32.6666666666667,92,64.6666666666667,938.333333333333,1.9,-2.33333333333333,2.3772,0.002241198,1,0.693147180559945,0.00223869026195521,"Taiyuan"
"7025",7025,"2020-01-26",94.6666666666667,123,24.3333333333333,1.26666666666667,30,76.3333333333333,65.6666666666667,1011.33333333333,1.9,3.33333333333333,2.6237,0.003367494,3,1.38629436111989,0.00336183668916238,"Jinan"
"12407",12407,"2020-01-26",66.3333333333333,87.3333333333333,10.6666666666667,0.9,23.6666666666667,74.3333333333333,52.3333333333333,1022.66666666667,4.1,3.66666666666667,2.2989,0.004210614,4,1.6094379124341,0.00420177417025804,"Qingdao"
"11159",11159,"2020-01-26",137.666666666667,149.666666666667,13.6666666666667,1.5,24.3333333333333,88,73.3333333333333,1019,1.63333333333333,3.83333333333333,2.03523333333333,0.016421948,17,2.89037175789616,0.0162885660914128,"Zhengzhou"
"2345",2345,"2020-01-26",239,249.333333333333,32.6666666666667,2.66666666666667,59.3333333333333,81.3333333333333,72.3333333333333,896,2.96666666666667,-7.5,3.52486666666667,0,0,0,0,"Huhehaote"
"1331",1331,"2020-01-26",332.666666666667,378,57.3333333333333,3.63333333333333,74.6666666666667,77,85.6666666666667,912.666666666667,1.9,-12.1666666666667,4.77226666666667,0,0,0,0,"Baotou"
"1487",1487,"2020-01-26",30.6666666666667,43.3333333333333,3.33333333333333,0.466666666666667,15.3333333333333,75.3333333333333,87.3333333333333,1025,2.96666666666667,6.5,2.24916666666667,0.004705883,4,1.6094379124341,0.00469484494823579,"Nanjing"
"5621",5621,"2020-01-26",26.6666666666667,41.6666666666667,5,0.666666666666667,15,75,89.3333333333333,1027.66666666667,2.4,7.5,2.50096666666667,0.001517105,1,0.693147180559945,0.00151595535881355,"Wuxi"
"4139",4139,"2020-01-26",30.3333333333333,43.3333333333333,8,0.6,16.3333333333333,79.6666666666667,86.3333333333333,1028,4.4,7.16666666666667,2.64746666666667,0,0,0,0,"Changzhou"
"6167",6167,"2020-01-26",21,28.3333333333333,5,0.633333333333333,12,73,94.6666666666667,1022.66666666667,2.4,7,1.8645,0.02027027,21,3.09104245335832,0.0200675627859085,"Hangzhou"
"3281",3281,"2020-01-26",14.3333333333333,21,5,0.533333333333333,14.6666666666667,84.6666666666667,99.3333333333333,1025.33333333333,2.4,9,2.23553333333333,0.009365488,8,2.19722457733622,0.00932190373123067,"Ningbo"
"7649",7649,"2020-01-26",9.33333333333333,13,6,0.666666666666667,8.66666666666667,60.3333333333333,89,1020.33333333333,0.366666666666667,12.1666666666667,2.79916666666667,0.012903226,12,2.56494935746154,0.0128206886201442,"Wenzhou"
"8975",8975,"2020-01-26",18.6666666666667,23.3333333333333,3,0.633333333333333,13.6666666666667,73,100,1026.33333333333,1.9,7.5,2.8933,0.007909828,4,1.6094379124341,0.00787870929851274,"Shaoxing"
"11393",11393,"2020-01-26",10.3333333333333,13,4,0.533333333333333,10.3333333333333,70.3333333333333,95.3333333333333,1017.66666666667,1.4,8.5,2.0291,0.003556188,2,1.09861228866811,0.00354987971466294,"Jinhua"
"2813",2813,"2020-01-26",20,27,6.33333333333333,0.633333333333333,12,77,99.3333333333333,1027,2.4,7.33333333333333,2.11136666666667,0.010416666,5,1.79175946922805,0.0103627863757528,"Jiaxing"
"2111",2111,"2020-01-26",32.6666666666667,35,4.33333333333333,0.5,16.6666666666667,64.3333333333333,86.6666666666667,1022,2.96666666666667,5,2.77353333333333,0.008548052,7,2.07944154167984,0.00851172427754301,"Hefei"
"10379",10379,"2020-01-26",198.333333333333,201.333333333333,11.6666666666667,1.66666666666667,26.3333333333333,62,90.3333333333333,982.666666666667,0.633333333333333,2.83333333333333,2.03536666666667,0.005880335,6,1.94591014905531,0.00586311331003497,"Xian"
"11471",11471,"2020-01-26",141.333333333333,155.666666666667,17,1.5,22.3333333333333,75.6666666666667,80.6666666666667,944.333333333333,0.633333333333334,2,3.25446666666667,0.025109856,2,1.09861228866811,0.0247997834327375,"Tongchuan"
"1721",1721,"2020-01-26",25.6666666666667,26.6666666666667,3.33333333333333,0.566666666666667,11.3333333333333,60,96.6666666666667,1018.66666666667,2.4,6.5,2.61146666666667,0.003571046,2,1.09861228866811,0.00356468495445911,"Nanchang"
"11939",11939,"2020-01-26",42.6666666666667,33.3333333333333,3.66666666666667,0.933333333333333,10,56,93,1021.66666666667,2.4,5.16666666666667,2.14673333333333,0.011912562,10,2.39789527279837,0.0118421659467056,"Changsha"
"8429",8429,"2020-01-26",13.3333333333333,23,2.33333333333333,0.666666666666667,14,64,94,1010.66666666667,2.4,20.8333333333333,1.6248,0.019765776,4,1.6094379124341,0.0195729695543102,"Zhuhai"
"863",863,"2020-01-26",15.6666666666667,24.3333333333333,5.33333333333333,0.9,14.3333333333333,49.6666666666667,90,1014.66666666667,1.9,21.1666666666667,1.34476666666667,0.003677101,3,1.38629436111989,0.00367035699132933,"Foshan"
"5075",5075,"2020-01-26",17.6666666666667,25,6,0.8,7.66666666666667,61.6666666666667,91.3333333333333,1012,1.9,20.5,1.65153333333333,0.006147541,3,1.38629436111989,0.00612872195766671,"Huizhou"
"161",161,"2020-01-26",22.3333333333333,24,7,0.7,10.6666666666667,62,97.3333333333333,1010.33333333333,2.4,20.8333333333333,0.8788,0.001181405,1,0.693147180559945,0.00118070769026251,"Dongguan"
"239",239,"2020-01-26",12.6666666666667,21.6666666666667,4,0.9,13,60,89.6666666666667,1013,1.4,20.6666666666667,1.239,0,0,0,0,"Zhongshan"
"6558",6558,"2020-01-27",192.333333333333,231,49,1.63333333333333,50,58,64,1027,0.366666666666667,-9,2.61456666666667,0.006008171,5,1.79175946922805,0.00599019391096358,"Shenyang"
"2970",2970,"2020-01-27",114.333333333333,132,29.3333333333333,1.43333333333333,35.6666666666667,70,60.6666666666667,1020.33333333333,2.4,0.333333333333333,2.82803333333333,0.005633803,4,1.6094379124341,0.00561799248629616,"Dalian"
"8820",8820,"2020-01-27",15.6666666666667,17.6666666666667,4.66666666666667,0.633333333333333,8.33333333333333,59.6666666666667,89,1009.33333333333,3.83333333333333,13.6666666666667,1.79073333333333,0.016666666,13,2.63905732961526,0.0165293012954727,"Fuzhou"
"1956",1956,"2020-01-27",18.3333333333333,23.3333333333333,4,0.366666666666667,8,78.3333333333333,90.6666666666667,1001.33333333333,2.96666666666667,15.3333333333333,1.30216666666667,0.002331002,1,0.693147180559945,0.0023282894293586,"Xiamen"
"1644",1644,"2020-01-27",11.3333333333333,15.3333333333333,6,0.833333333333334,8.33333333333333,50.6666666666667,89.3333333333333,995.666666666667,4.6,12,2.10416666666667,0.00544603,4,1.6094379124341,0.00543125400136441,"Nanning"
"7182",7182,"2020-01-27",10,19,3,0.933333333333333,6,62.3333333333333,88,1007.66666666667,3.53333333333333,19.3333333333333,1.7085,0.012887152,3,1.38629436111989,0.0128048192585608,"Haikou"
"10536",10536,"2020-01-27",24.3333333333333,31,11.3333333333333,0.7,9,56,96.3333333333333,882.333333333333,2.4,1.16666666666667,2.0841,0,0,0,0,"Guiyang"
"5778",5778,"2020-01-27",25,27.6666666666667,8.66666666666667,0.733333333333334,11.6666666666667,81,82,810.666666666667,3.53333333333333,5.16666666666667,1.93336666666667,0.005755396,4,1.6094379124341,0.00573889698375354,"Kunming"
"5388",5388,"2020-01-27",12,19,6,0.766666666666666,16,82.6666666666667,16,648.333333333333,3.53333333333333,-3.66666666666667,2.64913333333333,0,0,0,0,"Lasa"
"1176",1176,"2020-01-27",67.3333333333333,87.6666666666667,20,1.46666666666667,45.3333333333333,79,71,851.333333333333,3.53333333333333,-3.33333333333333,2.07976666666667,0.018465272,7,2.07944154167984,0.0182968589016334,"Lanzhou"
"10302",10302,"2020-01-27",60.3333333333333,74.3333333333333,19.6666666666667,1.83333333333333,31.6666666666667,85.3333333333333,62.3333333333333,758,4.4,-5.5,2.9892,0.020945918,5,1.79175946922805,0.0207295681419775,"Xining"
"11628",11628,"2020-01-27",69,81.3333333333333,16,1.13333333333333,28.6666666666667,83.6666666666667,67.3333333333333,897.333333333333,0.9,-1.66666666666667,2.9325,0.017443749,4,1.6094379124341,0.0172933532683382,"Yinchuan"
"552",552,"2020-01-27",107.666666666667,86.6666666666667,12,1.7,56.3333333333333,68.6666666666667,75.6666666666667,911.333333333333,3.9,-8.5,2.0863,0.002852416,1,0.693147180559945,0.00284835558098508,"Wulumuqi"
"3048",3048,"2020-01-27",177.666666666667,179,11.3333333333333,1.46666666666667,41,84.6666666666667,76.6666666666667,1032,1.63333333333333,1.16666666666667,2.48506666666667,0.008963843,14,2.70805020110221,0.00892390623980767,"Tianjin"
"8742",8742,"2020-01-27",182,230,17.3333333333333,1.76666666666667,34,81.3333333333333,76.6666666666667,1019,2.96666666666667,0,2.2267,0.00577245,6,1.94591014905531,0.00575585324914582,"Shijiazhuang"
"3126",3126,"2020-01-27",130.666666666667,151.666666666667,27,1.36666666666667,30.6666666666667,89,68,937.333333333333,1.4,-1.5,2.01566666666667,0.002241198,1,0.693147180559945,0.00223869026195521,"Taiyuan"
"7026",7026,"2020-01-27",78,99.3333333333333,23.6666666666667,1.13333333333333,26.6666666666667,76.6666666666667,61,1010.33333333333,1.9,2.66666666666667,2.2145,0.00561249,5,1.79175946922805,0.00559679866227277,"Jinan"
"12408",12408,"2020-01-27",60.6666666666667,77.6666666666667,11.6666666666667,0.9,23.3333333333333,74.3333333333333,47.3333333333333,1021,3.53333333333333,3.16666666666667,1.9915,0.009473883,9,2.30258509299405,0.00942928721271142,"Qingdao"
"11160",11160,"2020-01-27",86.3333333333333,95.3333333333333,12.6666666666667,1.06666666666667,21.6666666666667,88.6666666666667,66.3333333333333,1018.33333333333,1.13333333333333,2.16666666666667,1.65113333333333,0.02511592,26,3.29583686600433,0.0248056988788029,"Zhengzhou"
"2346",2346,"2020-01-27",222.333333333333,231.333333333333,32.6666666666667,2.6,56.6666666666667,79.6666666666667,65,894.333333333333,3.53333333333333,-6.33333333333333,3.1286,0,0,0,0,"Huhehaote"
"1332",1332,"2020-01-27",308.666666666667,352,55.3333333333333,3.76666666666667,73.3333333333333,68,86.3333333333333,911,1.63333333333333,-11.5,4.2536,0,0,0,0,"Baotou"
"1488",1488,"2020-01-27",32,39.3333333333333,3.33333333333333,0.566666666666667,15.3333333333333,68.6666666666667,92.6666666666667,1023.33333333333,2.96666666666667,5.33333333333333,1.9427,0.004705883,4,1.6094379124341,0.00469484494823579,"Nanjing"
"5622",5622,"2020-01-27",19,28.6666666666667,4.33333333333333,0.633333333333334,13,72,90.3333333333333,1025.66666666667,2.4,6.5,2.19226666666667,0.004551316,3,1.38629436111989,0.00454099008049474,"Wuxi"
"4140",4140,"2020-01-27",26.3333333333333,35.3333333333333,7.33333333333333,0.566666666666666,14.6666666666667,75.6666666666667,90,1026.33333333333,3.53333333333333,6.16666666666667,2.2422,0.002111486,1,0.693147180559945,0.00210925994640582,"Changzhou"
"6168",6168,"2020-01-27",12.6666666666667,17.3333333333333,5,0.666666666666667,10.3333333333333,68,93.3333333333333,1021,2.4,6.33333333333333,1.60846666666667,0.02027027,21,3.09104245335832,0.0200675627859085,"Hangzhou"
"3282",3282,"2020-01-27",8.66666666666667,12,4.66666666666667,0.566666666666667,13,76.6666666666667,99.3333333333333,1023,3.83333333333333,8.33333333333333,1.96046666666667,0.009365488,8,2.19722457733622,0.00932190373123067,"Ningbo"
"7650",7650,"2020-01-27",5.66666666666667,9,6,0.6,6.66666666666667,64,84,1017.66666666667,0.633333333333333,10.6666666666667,2.37816666666667,0.027956989,26,3.29583686600433,0.0275733266635139,"Wenzhou"
"8976",8976,"2020-01-27",12.3333333333333,14.6666666666667,2.66666666666667,0.633333333333333,13.3333333333333,70.3333333333333,100,1024.66666666667,2.46666666666667,7,2.45863333333333,0.009887285,5,1.79175946922805,0.00983872561563427,"Shaoxing"
"11394",11394,"2020-01-27",10,13.3333333333333,5.33333333333333,0.633333333333333,10.3333333333333,58.6666666666667,95.3333333333333,1016.33333333333,1.4,7,1.70383333333333,0.007112376,4,1.6094379124341,0.00708720234633172,"Jinhua"
"2814",2814,"2020-01-27",17,21,6,0.666666666666667,10.6666666666667,73.3333333333333,98.6666666666667,1024.66666666667,2.96666666666667,6.83333333333333,1.761,0.010416666,5,1.79175946922805,0.0103627863757528,"Jiaxing"
"2112",2112,"2020-01-27",34.6666666666667,34.3333333333333,4,0.566666666666667,16.6666666666667,55.6666666666667,92.3333333333333,1021.33333333333,2.96666666666667,3.33333333333333,2.3232,0.008548052,7,2.07944154167984,0.00851172427754301,"Hefei"
"10380",10380,"2020-01-27",150.333333333333,150,9.66666666666667,1.4,20.6666666666667,66,91.6666666666667,981.666666666667,0.633333333333333,2.5,1.62456666666667,0.009800558,10,2.39789527279837,0.00975284402719584,"Xian"
"11472",11472,"2020-01-27",109,116.666666666667,11.3333333333333,1.26666666666667,16,81,79,943.333333333333,1.7,1.16666666666667,2.62236666666667,0.025109856,2,1.09861228866811,0.0247997834327375,"Tongchuan"
"1722",1722,"2020-01-27",25.6666666666667,26,3.33333333333333,0.6,9.33333333333333,62.6666666666667,91.6666666666667,1019,2.4,5.66666666666667,2.09656666666667,0.010713138,6,1.94591014905531,0.0106561589256402,"Nanchang"
"11940",11940,"2020-01-27",52,41,3.33333333333333,0.933333333333333,8.33333333333333,64.3333333333333,88,1022.33333333333,2.96666666666667,4.16666666666667,1.84453333333333,0.016677587,14,2.70805020110221,0.0165400432049985,"Changsha"
"8430",8430,"2020-01-27",10.3333333333333,17.6666666666667,2.33333333333333,0.8,10.3333333333333,57,88.6666666666667,1010.66666666667,2.4,17.3333333333333,1.37383333333333,0.019765776,4,1.6094379124341,0.0195729695543102,"Zhuhai"
"864",864,"2020-01-27",10,15.3333333333333,5,0.966666666666667,12,43.3333333333333,83.3333333333333,1015,2.96666666666667,16.6666666666667,1.1477,0.008579903,7,2.07944154167984,0.00854330482246938,"Foshan"
"5076",5076,"2020-01-27",13.3333333333333,19.3333333333333,6,0.866666666666667,6.66666666666667,52.6666666666667,86.6666666666667,1012.33333333333,1.9,16.6666666666667,1.4608,0.006147541,3,1.38629436111989,0.00612872195766671,"Huizhou"
"162",162,"2020-01-27",16.6666666666667,19,7,0.766666666666667,9,52.3333333333333,90.6666666666667,1010.66666666667,3.83333333333333,16.8333333333333,0.7895,0.001181405,1,0.693147180559945,0.00118070769026251,"Dongguan"
"240",240,"2020-01-27",9.33333333333333,17,3.66666666666667,0.966666666666667,11.3333333333333,54.6666666666667,84.6666666666667,1013.33333333333,1.9,17,1.09953333333333,0.00887574,3,1.38629436111989,0.00883658215240408,"Zhongshan"
"6559",6559,"2020-01-28",165.666666666667,195.333333333333,33,1.7,46.6666666666667,76.6666666666667,64.6666666666667,1022.66666666667,0.366666666666667,-6.16666666666667,2.364,0.003604902,3,1.38629436111989,0.00359841991430345,"Shenyang"
"2971",2971,"2020-01-28",132,150.666666666667,26.3333333333333,1.66666666666667,41.3333333333333,60.3333333333333,72.3333333333333,1016.33333333333,1.9,1.5,2.6106,0.001408451,1,0.693147180559945,0.00140746006323851,"Dalian"
"8821",8821,"2020-01-28",5,7.33333333333333,4,0.6,6.33333333333333,58.6666666666667,78,1008,4.4,12.5,1.61146666666667,0.023076923,18,2.94443897916644,0.0228146776909835,"Fuzhou"
"1957",1957,"2020-01-28",6.66666666666667,9.66666666666667,3,0.366666666666667,6.66666666666667,73,85.6666666666667,1000,2.96666666666667,14.6666666666667,1.19373333333333,0.004662004,2,1.09861228866811,0.00465117051679815,"Xiamen"
"1645",1645,"2020-01-28",17.3333333333333,19,6.33333333333333,0.733333333333334,8,61,79,996.666666666667,3.03333333333333,9.66666666666667,2.16653333333333,0.00544603,4,1.6094379124341,0.00543125400136441,"Nanning"
"7183",7183,"2020-01-28",10.6666666666667,16.3333333333333,3,1,6.33333333333333,60.6666666666667,90,1008,2.96666666666667,15.6666666666667,1.622,0.017182869,4,1.6094379124341,0.0170369130948719,"Haikou"
"10537",10537,"2020-01-28",28,34.6666666666667,12.3333333333333,0.666666666666667,7.66666666666667,58.6666666666667,92,881.333333333333,2.4,0.666666666666667,2.0508,0,0,0,0,"Guiyang"
"5779",5779,"2020-01-28",28.3333333333333,32.6666666666667,8.33333333333333,0.666666666666667,12.3333333333333,89.3333333333333,78.3333333333333,809.666666666667,3.53333333333333,4.83333333333333,1.9171,0.011510792,8,2.19722457733622,0.0114450468717618,"Kunming"
"5389",5389,"2020-01-28",13,22.3333333333333,6.33333333333333,0.766666666666666,17.6666666666667,81,19,645.333333333333,3.53333333333333,-2.16666666666667,2.5694,0,0,0,0,"Lasa"
"1177",1177,"2020-01-28",65.3333333333333,86.3333333333333,20.6666666666667,1.53333333333333,47,77,70.6666666666667,849,3.53333333333333,-3.16666666666667,1.77956666666667,0.023741064,9,2.30258509299405,0.0234636274535181,"Lanzhou"
"10303",10303,"2020-01-28",52.6666666666667,63.3333333333333,20.3333333333333,1.86666666666667,29.3333333333333,94,62.6666666666667,756,2.96666666666667,-5.5,2.52806666666667,0.020945918,5,1.79175946922805,0.0207295681419775,"Xining"
"11629",11629,"2020-01-28",61.3333333333333,73.3333333333333,14,1.06666666666667,25,85.6666666666667,68,895,0.9,-2,2.60363333333333,0.026165624,6,1.94591014905531,0.0258291606212426,"Yinchuan"
"553",553,"2020-01-28",104.333333333333,83,9.66666666666667,1.7,57.6666666666667,70.3333333333333,76,912.333333333333,2.46666666666667,-7.83333333333333,1.8064,0.005704832,2,1.09861228866811,0.00568862107045739,"Wulumuqi"
"3049",3049,"2020-01-28",217.333333333333,204.666666666667,14.6666666666667,1.9,45.6666666666667,87.3333333333333,76.3333333333333,1028,2.2,2,2.27193333333333,0.008963843,14,2.70805020110221,0.00892390623980767,"Tianjin"
"8743",8743,"2020-01-28",192.333333333333,238.333333333333,18,1.96666666666667,32.6666666666667,87,75.6666666666667,1014.66666666667,3.83333333333333,0.5,1.96196666666667,0.004810375,5,1.79175946922805,0.00479884211638822,"Shijiazhuang"
"3127",3127,"2020-01-28",91,105,21.6666666666667,1.1,26.3333333333333,89.6666666666667,69.6666666666667,934,1.4,-1.33333333333333,1.77263333333333,0.002241198,1,0.693147180559945,0.00223869026195521,"Taiyuan"
"7027",7027,"2020-01-28",83.6666666666667,103,22.3333333333333,1.2,26,85,59,1006.66666666667,1.4,2.16666666666667,2.01193333333333,0.007857487,7,2.07944154167984,0.00782677770936331,"Jinan"
"12409",12409,"2020-01-28",68.3333333333333,84,9.66666666666667,1,22.6666666666667,67.6666666666667,61.6666666666667,1017,3.53333333333333,3.66666666666667,1.75616666666667,0.009473883,9,2.30258509299405,0.00942928721271142,"Qingdao"
"11161",11161,"2020-01-28",83.3333333333333,89.3333333333333,12.3333333333333,1.03333333333333,26,102.666666666667,78,1014.66666666667,0.633333333333333,1.83333333333333,1.43493333333333,0.029945904,31,3.46573590279973,0.0295062804739511,"Zhengzhou"
"2347",2347,"2020-01-28",172.666666666667,185.333333333333,24,2.53333333333333,52.6666666666667,70,65.6666666666667,891.666666666667,3.03333333333333,-5.5,2.78583333333333,0,0,0,0,"Huhehaote"
"1333",1333,"2020-01-28",182.666666666667,212,42.6666666666667,3.36666666666667,65.3333333333333,66.3333333333333,87.6666666666667,908.333333333333,1.13333333333333,-10.6666666666667,3.73976666666667,0.003451847,1,0.693147180559945,0.00344590305061944,"Baotou"
"1489",1489,"2020-01-28",46.3333333333333,51.3333333333333,3.66666666666667,0.666666666666667,16.6666666666667,70.3333333333333,99,1021,2.4,4.16666666666667,1.744,0.007058824,6,1.94591014905531,0.0070340271246697,"Nanjing"
"5623",5623,"2020-01-28",34.6666666666667,42.3333333333333,4.66666666666667,0.8,13.6666666666667,70,89.3333333333333,1023.33333333333,2.4,5.33333333333333,1.99456666666667,0.007585527,5,1.79175946922805,0.00755690155830215,"Wuxi"
"4141",4141,"2020-01-28",45,53.3333333333333,7.33333333333333,0.766666666666666,16,73,92.6666666666667,1023.66666666667,5.66666666666667,5.16666666666667,1.91976666666667,0.006334459,3,1.38629436111989,0.00631448063827854,"Changzhou"
"6169",6169,"2020-01-28",15,18.6666666666667,4.66666666666667,0.8,10,67,88.3333333333333,1018.66666666667,2.4,5.66666666666667,1.4584,0.019305019,20,3.04452243772342,0.0191210411475359,"Hangzhou"
"3283",3283,"2020-01-28",17,21,4.66666666666667,0.7,12.6666666666667,74,95.6666666666667,1020.66666666667,3.83333333333333,7.16666666666667,1.7706,0.012877546,11,2.484906649788,0.0127953354325176,"Ningbo"
"7651",7651,"2020-01-28",3.66666666666667,6.33333333333333,6,0.533333333333334,5.66666666666667,65.6666666666667,78,1016,0.9,10.1666666666667,2.06903333333333,0.053763441,50,3.93182563272433,0.0523679856499691,"Wenzhou"
"8977",8977,"2020-01-28",16,17,2.33333333333333,0.766666666666667,13.6666666666667,67.3333333333333,98,1022.66666666667,1.7,6.16666666666667,2.1072,0.005932371,3,1.38629436111989,0.00591484377167928,"Shaoxing"
"11395",11395,"2020-01-28",10.3333333333333,14,7,0.733333333333333,11.6666666666667,45.3333333333333,94.3333333333333,1014.66666666667,1.4,6,1.502,0.00889047,5,1.79175946922805,0.00885118245637135,"Jinhua"
"2815",2815,"2020-01-28",28,32,6.33333333333333,0.8,11,71.6666666666667,96.6666666666667,1022.33333333333,2.96666666666667,5.83333333333333,1.61203333333333,0.014583333,7,2.07944154167984,0.0144780188521111,"Jiaxing"
"2113",2113,"2020-01-28",51.3333333333333,46,4.33333333333333,0.733333333333333,18.3333333333333,57.6666666666667,96.3333333333333,1019.33333333333,2.96666666666667,1.5,1.9968,0.007326902,6,1.94591014905531,0.00730019064848984,"Hefei"
"10381",10381,"2020-01-28",93,93,8.66666666666667,1.16666666666667,19.6666666666667,71.6666666666667,91,978.666666666667,0.9,1.66666666666667,1.39043333333333,0.010780614,11,2.484906649788,0.010722917479762,"Xian"
"11473",11473,"2020-01-28",70,71.6666666666667,8.66666666666667,1.03333333333333,13,81,82.3333333333333,940.333333333333,1.43333333333333,1,2.18353333333333,0.025109856,2,1.09861228866811,0.0247997834327375,"Tongchuan"
"1723",1723,"2020-01-28",25,25,3.33333333333333,0.633333333333333,9,63.6666666666667,86.6666666666667,1018.66666666667,1.9,5.16666666666667,1.79356666666667,0.024997322,14,2.70805020110221,0.0246899999040315,"Nanchang"
"11941",11941,"2020-01-28",50.6666666666667,40.6666666666667,3.33333333333333,0.8,8.33333333333333,74.6666666666667,85.3333333333333,1021.66666666667,2.46666666666667,3.33333333333333,1.7188,0.019060099,16,2.83321334405622,0.0188807309116358,"Changsha"
"8431",8431,"2020-01-28",9.33333333333333,13.6666666666667,3,0.866666666666667,8,57.6666666666667,78.6666666666667,1010.66666666667,2.96666666666667,14,1.27563333333333,0.009882888,2,1.09861228866811,0.00983437165491252,"Zhuhai"
"865",865,"2020-01-28",6.66666666666667,10.6666666666667,4.66666666666667,0.866666666666667,10.6666666666667,54,76.3333333333333,1015.66666666667,3.53333333333333,13.1666666666667,1.04246666666667,0.011031304,9,2.30258509299405,0.0109709029615499,"Foshan"
"5077",5077,"2020-01-28",6.33333333333333,9.33333333333333,6,0.833333333333333,6,51.6666666666667,78.6666666666667,1013,2.4,12.6666666666667,1.4236,0.008196721,4,1.6094379124341,0.00816331033021787,"Huizhou"
"163",163,"2020-01-28",8,9.33333333333333,6.33333333333333,0.733333333333333,7.66666666666667,53.6666666666667,80.6666666666667,1011,4.4,13.3333333333333,0.760866666666667,0.007088428,6,1.94591014905531,0.00706342318791464,"Dongguan"
"241",241,"2020-01-28",8,13,3.33333333333333,0.9,10.3333333333333,60.3333333333333,77.3333333333333,1013.66666666667,1.9,13,1.0455,0.01183432,4,1.6094379124341,0.0117648420474226,"Zhongshan"
"6560",6560,"2020-01-29",125.666666666667,152,29.3333333333333,1.5,37,84,71,1019.66666666667,1.43333333333333,-5.16666666666667,2.18183333333333,0.003604902,3,1.38629436111989,0.00359841991430345,"Shenyang"
"2972",2972,"2020-01-29",117.666666666667,136,20.6666666666667,1.4,33.3333333333333,70,70.3333333333333,1013,1.9,1,2.45916666666667,0.001408451,1,0.693147180559945,0.00140746006323851,"Dalian"
"8822",8822,"2020-01-29",7,9.66666666666667,4,0.566666666666667,5,66.3333333333333,67.3333333333333,1009,4.4,11,1.57593333333333,0.014102564,11,2.484906649788,0.0140040479828787,"Fuzhou"
"1958",1958,"2020-01-29",8.33333333333333,11.6666666666667,3,0.366666666666667,5,82.3333333333333,74.3333333333333,1001,3.53333333333333,13,1.17936666666667,0.004662004,2,1.09861228866811,0.00465117051679815,"Xiamen"
"1646",1646,"2020-01-29",28.3333333333333,29.6666666666667,6.66666666666667,0.666666666666667,10,64,66.3333333333333,997,3.53333333333333,10.3333333333333,2.10063333333333,0.008169045,6,1.94591014905531,0.00813585896155412,"Nanning"
