"","X","X.1","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1."
"1507","2020-02-15","南京",19.3333333333333,21,5.33333333333333,0.733333333333334,19.6666666666667,51.3333333333333,100,1012.33333333333,1.4,11,1.73696666666667,0.004705883,4,1.6094379124341,0.00469484494823579
"1508","2020-02-16","南京",16.3333333333333,21,4.66666666666667,0.633333333333334,17,62.6666666666667,100,1016,2.46666666666667,7.66666666666667,1.57203333333333,0.002352942,2,1.09861228866811,0.00235017816654975
"1509","2020-02-17","南京",15.6666666666667,24.3333333333333,4,0.600000000000001,15.6666666666667,78.3333333333333,82,1022,2.46666666666667,4,1.65936666666667,0.001176471,1,0.693147180559945,0.0011757795002928
"1510","2020-02-18","南京",17.3333333333333,29,4.66666666666667,0.566666666666667,18.3333333333333,93.3333333333333,64,1027,2.2,2,1.9454,0.001176471,1,0.693147180559945,0.0011757795002928
"1511","2020-02-19","南京",19,28.6666666666667,5,0.566666666666667,22,95,47.3333333333333,1026.66666666667,1.63333333333333,3.83333333333333,2.25663333333333,0.001176471,1,0.693147180559945,0.0011757795002928
"1512","2020-02-20","南京",26,35,5.66666666666667,0.600000000000001,27.3333333333333,101.666666666667,55.3333333333333,1025.33333333333,1.13333333333333,6,2.39576666666667,0.001176471,1,0.693147180559945,0.0011757795002928
"1513","2020-02-21","南京",29.3333333333333,40,5.66666666666667,0.600000000000001,27.3333333333333,92.6666666666667,61.6666666666667,1024.66666666667,1.9,8.5,2.57396666666667,0.001176471,1,0.693147180559945,0.0011757795002928
"1514","2020-02-22","南京",36.3333333333333,60,6.66666666666667,0.633333333333334,30.3333333333333,96.3333333333333,77.3333333333333,1025.66666666667,1.13333333333333,9,2.5475,-3.46944695195361e-18,0,0,0
"1515","2020-02-23","南京",41.6666666666667,81.3333333333333,7,0.666666666666667,29.3333333333333,105,71,1027,1.13333333333333,9.83333333333333,2.4049,-3.46944695195361e-18,0,0,0
"1516","2020-02-24","南京",47.6666666666667,95,8.66666666666667,0.766666666666667,33,110,73.3333333333333,1024.33333333333,1.7,10.5,2.6838,-3.46944695195361e-18,0,0,0
"1517","2020-02-25","南京",55.3333333333333,93.3333333333333,9,0.9,35.3333333333333,90.6666666666667,67.6666666666667,1018.66666666667,1.96666666666667,14.1666666666667,3.10806666666667,-3.46944695195361e-18,0,0,0
"1518","2020-02-26","南京",49.3333333333333,75,8,0.866666666666667,32.3333333333333,77,81.6666666666667,1015.33333333333,2.46666666666667,15,3.60273333333333,-3.46944695195361e-18,0,0,0
