"","X.3","X.2","X.1","X","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1.","City","days"
"6571",6571,6571,6571,"2020-02-09",75,101.333333333333,25,1.33333333333333,33.3333333333333,76,66,1023.66666666667,0.366666666666667,-8.5,1.82526666666667,0.003604902,3,1.38629436111989,0.00359841991430345,"Shenyang",18
"6572",6572,6572,6572,"2020-02-10",111.666666666667,150.333333333333,27.6666666666667,1.93333333333333,43,78.6666666666667,76.3333333333333,1020.33333333333,0.866666666666667,-6.33333333333333,2.0224,0.001201634,1,0.693147180559945,0.00120091261570052,"Shenyang",19
"6573",6573,6573,6573,"2020-02-11",116.333333333333,156.666666666667,24.6666666666667,1.93333333333333,39.3333333333333,88,82.3333333333333,1017.33333333333,0.866666666666667,-2.5,2.2048,0.001201634,1,0.693147180559945,0.00120091261570052,"Shenyang",20
"6574",6574,6574,6574,"2020-02-12",91.6666666666667,122,21,1.6,33.3333333333333,93.3333333333333,80.6666666666667,1013.33333333333,1.63333333333333,2,2.42453333333333,0.002403268,2,1.09861228866811,0.00240038476998565,"Shenyang",21
"6575",6575,6575,6575,"2020-02-13",62,80.3333333333333,16.3333333333333,1.03333333333333,22.6666666666667,93.6666666666667,82.6666666666667,1011,1.13333333333333,5.16666666666667,2.42453333333333,0.002403268,2,1.09861228866811,0.00240038476998565,"Shenyang",22
"6576",6576,6576,6576,"2020-02-14",43,58.6666666666667,12.6666666666667,0.8,19.6666666666667,76.3333333333333,85.6666666666667,1012,2.46666666666667,5,2.43416666666667,0.001201634,1,0.693147180559945,0.00120091261570052,"Shenyang",23
"6577",6577,6577,6577,"2020-02-15",37,66,11,0.666666666666667,17.3333333333333,64.6666666666667,90,1016,3.03333333333333,1.16666666666667,2.20213333333333,0,0,0,0,"Shenyang",24
"6578",6578,6578,6578,"2020-02-16",19.3333333333333,73.6666666666667,8.33333333333333,0.433333333333333,12,61,85.6666666666667,1018.66666666667,4.96666666666667,-3.66666666666667,1.9629,0,0,0,0,"Shenyang",25
"6579",6579,6579,6579,"2020-02-17",18.6666666666667,73.6666666666667,10,0.466666666666667,14.3333333333333,66,71,1018.66666666667,4.96666666666667,-7.83333333333333,2.0839,0,0,0,0,"Shenyang",26
"6580",6580,6580,6580,"2020-02-18",32,76,18.3333333333333,0.833333333333333,25.6666666666667,63.6666666666667,68.3333333333333,1017.33333333333,3.63333333333333,-9.66666666666667,2.4646,0,0,0,0,"Shenyang",27
"6581",6581,6581,6581,"2020-02-19",54.6666666666667,73.6666666666667,24.3333333333333,1.13333333333333,40.6666666666667,63.6666666666667,69,1019,1.43333333333333,-8.66666666666667,2.8558,0,0,0,0,"Shenyang",28
"6582",6582,6582,6582,"2020-02-20",79,99,32.6666666666667,1.5,52.6666666666667,66.3333333333333,78.6666666666667,1021.33333333333,0.0999999999999999,-6.5,2.9429,0,0,0,0,"Shenyang",29
"6583",6583,6583,6583,"2020-02-21",82.3333333333333,100.666666666667,25,1.43333333333333,49.3333333333333,65.6666666666667,80.3333333333333,1022.33333333333,0.0999999999999999,-2,2.8921,0,0,0,0,"Shenyang",30
"6584",6584,6584,6584,"2020-02-22",59,77.6666666666667,20,1.13333333333333,38.3333333333333,68.6666666666667,84.6666666666667,1020.66666666667,0.866666666666667,-1.5,2.80076666666667,0,0,0,0,"Shenyang",31
"6585",6585,6585,6585,"2020-02-23",38,57,15,0.966666666666667,31,70,79,1019.66666666667,1.13333333333333,-1.33333333333333,2.6649,0,0,0,0,"Shenyang",32
"6586",6586,6586,6586,"2020-02-24",25.3333333333333,45.3333333333333,16,0.700000000000001,28.6666666666667,75.6666666666667,72,1016,1.9,-2,3.09976666666667,0,0,0,0,"Shenyang",33
"6587",6587,6587,6587,"2020-02-25",28.3333333333333,45.6666666666667,16.3333333333333,0.700000000000001,27.6666666666667,76.3333333333333,56.6666666666667,1016.66666666667,1.9,-0.166666666666667,3.51996666666667,0,0,0,0,"Shenyang",34
"6588",6588,6588,6588,"2020-02-26",29,41.3333333333333,12.3333333333333,0.500000000000001,23.6666666666667,75.6666666666667,58,1016.33333333333,2.4,0.5,3.96823333333333,0,0,0,0,"Shenyang",35
"6589",6589,6589,6589,"2020-02-27",32.3333333333333,45.6666666666667,14.6666666666667,0.600000000000001,27.3333333333333,81.3333333333333,58.6666666666667,1021.33333333333,1.63333333333333,-0.833333333333333,3.97586666666667,0,0,0,0,"Shenyang",36
"6590",6590,6590,6590,"2020-02-28",38.6666666666667,55.6666666666667,16.3333333333333,0.733333333333334,33,75.3333333333333,68.3333333333333,1021.66666666667,1.13333333333333,-1,3.99616666666667,0,0,0,0,"Shenyang",37
"6591",6591,6591,6591,"2020-02-29",46.6666666666667,67,17.3333333333333,0.8,36.6666666666667,70.3333333333333,78,1019.33333333333,0.366666666666666,-0.666666666666667,3.78663333333333,0,0,0,0,"Shenyang",38
"6592",6592,6592,6592,"2020-03-01",44.3333333333333,61.6666666666667,13.6666666666667,0.666666666666667,31,68.3333333333333,77.3333333333333,1015.66666666667,0.633333333333333,0.166666666666667,3.5517,0,0,0,0,"Shenyang",39
"6593",6593,6593,6593,"2020-03-02",44,59,12.3333333333333,0.6,30,70.6666666666667,72.3333333333333,1015.66666666667,0.633333333333333,-0.833333333333333,3.7553,0,0,0,0,"Shenyang",40
"6594",6594,6594,6594,"2020-03-03",44.6666666666667,59,14,0.666666666666667,32,70,63,1017.66666666667,0.633333333333333,-1,4.09736666666667,0,0,0,0,"Shenyang",41
"6595",6595,6595,6595,"2020-03-04",43.6666666666667,58.3333333333333,14.3333333333333,0.666666666666667,30.6666666666667,71.6666666666667,74.3333333333333,1017.33333333333,1.13333333333333,-0.833333333333333,4.4033,0,0,0,0,"Shenyang",42
"6596",6596,6596,6596,"2020-03-05",43.3333333333333,58.3333333333333,16.6666666666667,0.800000000000001,33.3333333333333,75.6666666666667,80.6666666666667,1019,0.866666666666666,-2,4.4015,0,0,0,0,"Shenyang",43
"6597",6597,6597,6597,"2020-03-06",40,55.3333333333333,16,0.766666666666667,29.6666666666667,81.6666666666667,82.3333333333333,1017,1.63333333333333,-1.66666666666667,4.48183333333334,0,0,0,0,"Shenyang",44
"6598",6598,6598,6598,"2020-03-07",43,58.6666666666667,16.6666666666667,0.866666666666667,36,77.6666666666667,75,1015.33333333333,1.13333333333333,-0.166666666666667,4.22646666666667,0,0,0,0,"Shenyang",45
"6599",6599,6599,6599,"2020-03-08",45.6666666666667,60.3333333333333,15,0.833333333333334,33.3333333333333,77.6666666666667,79,1011.33333333333,1.13333333333333,2.33333333333333,3.8879,0,0,0,0,"Shenyang",46
"6600",6600,6600,6600,"2020-03-09",47.6666666666667,61,13,0.833333333333334,34.3333333333333,72.6666666666667,86,1010.33333333333,0.366666666666667,4,3.896,0,0,0,0,"Shenyang",47
"6601",6601,6601,6601,"2020-03-10",41.3333333333333,57,12,0.733333333333334,28.3333333333333,73.3333333333333,82.6666666666667,1010.66666666667,0.866666666666667,2.33333333333333,4.35216666666667,0,0,0,0,"Shenyang",48
"6602",6602,6602,6602,"2020-03-11",31.3333333333333,51.3333333333333,11.6666666666667,0.600000000000001,26.6666666666667,70,63.3333333333333,1010.33333333333,2.2,1.5,4.78503333333334,0,0,0,0,"Shenyang",49
"6603",6603,6603,6603,"2020-03-12",20.3333333333333,50.6666666666667,12,0.466666666666668,23.3333333333333,74.6666666666667,47.3333333333333,1009,2.96666666666667,0.666666666666667,4.8516,0,0,0,0,"Shenyang",50
"6604",6604,6604,6604,"2020-03-13",18.3333333333333,52.3333333333333,12.3333333333333,0.466666666666668,24,76.3333333333333,35.6666666666667,1012.33333333333,2.96666666666667,0.666666666666667,4.88293333333334,0,0,0,0,"Shenyang",51
"6605",6605,6605,6605,"2020-03-14",21,57.3333333333333,12.3333333333333,0.566666666666668,24.3333333333333,78.3333333333333,38.3333333333333,1013.33333333333,2.4,0.666666666666667,4.61866666666667,0,0,0,0,"Shenyang",52
"6606",6606,6606,6606,"2020-03-15",18.3333333333333,58,11,0.533333333333334,21.6666666666667,77.3333333333333,35.6666666666667,1013,2.4,0.333333333333333,4.2472,0,0,0,0,"Shenyang",53
"6607",6607,6607,6607,"2020-03-16",21,72,13,0.600000000000001,23,76.3333333333333,36.6666666666667,1012.33333333333,2.4,-0.833333333333333,4.29366666666667,0,0,0,0,"Shenyang",54
"6608",6608,6608,6608,"2020-03-17",23.6666666666667,80,14,0.566666666666668,25.6666666666667,80.6666666666667,39.6666666666667,1010,2.4,0.166666666666667,4.64636666666667,0,0,0,0,"Shenyang",55
"6609",6609,6609,6609,"2020-03-18",37,97.3333333333333,19.6666666666667,0.766666666666668,33.6666666666667,99,39,1010,1.9,2.16666666666667,5.11246666666667,0,0,0,0,"Shenyang",56
"6610",6610,6610,6610,"2020-03-19",35,83.3333333333333,16.6666666666667,0.666666666666668,32,97,42.6666666666667,1002.66666666667,3.33333333333333,7.16666666666667,5.12673333333334,0,0,0,0,"Shenyang",57
"6611",6611,6611,6611,"2020-03-20",43.3333333333333,95.6666666666667,19.3333333333333,0.800000000000001,36.6666666666667,93,46,1002,2.83333333333333,7.33333333333333,5.15793333333334,0,0,0,0,"Shenyang",58
"6612",6612,6612,6612,"2020-03-21",39,78,15.6666666666667,0.666666666666668,37.3333333333333,79.6666666666667,55,1001,3.33333333333333,7.16666666666667,4.90053333333334,0,0,0,0,"Shenyang",59
"6613",6613,6613,6613,"2020-03-22",64.3333333333333,106.333333333333,20,0.866666666666668,46.3333333333333,91,63.3333333333333,1005.33333333333,1.4,5.16666666666667,4.58836666666667,0,0,0,0,"Shenyang",60
"6614",6614,6614,6614,"2020-03-23",57,87,15.6666666666667,0.666666666666668,40.6666666666667,97,59.6666666666667,1007,1.4,5.83333333333333,4.67076666666667,0,0,0,0,"Shenyang",61
"6615",6615,6615,6615,"2020-03-24",74.3333333333333,110.333333333333,21.3333333333333,0.900000000000001,45.3333333333333,100,60.3333333333333,1011.33333333333,0.900000000000001,7,5.04103333333334,0,0,0,0,"Shenyang",62
"6616",6616,6616,6616,"2020-03-25",53.6666666666667,91.6666666666667,19.6666666666667,0.800000000000001,36.6666666666667,102.333333333333,54.6666666666667,1010.66666666667,0.900000000000001,10,5.45953333333334,0,0,0,0,"Shenyang",63
"6617",6617,6617,6617,"2020-03-26",50.3333333333333,89.6666666666667,19.6666666666667,0.833333333333334,34.6666666666667,94.3333333333333,48.6666666666667,1010,1.4,8.66666666666667,5.38423333333334,0,0,0,0,"Shenyang",64
"6618",6618,6618,6618,"2020-03-27",25,60.6666666666667,12.6666666666667,0.566666666666668,25.6666666666667,87.6666666666667,57,1011,1.4,5.5,5.42706666666667,0.001201634,1,0.693147180559945,0.00120091261570052,"Shenyang",65
"6619",6619,6619,6619,"2020-03-28",21.3333333333333,54,11.6666666666667,0.500000000000001,28.3333333333333,78,49.6666666666667,1014.66666666667,1.4,2.83333333333333,5.1923,0.002403268,2,1.09861228866811,0.00240038476998565,"Shenyang",66
"6620",6620,6620,6620,"2020-03-29",25,63,16,0.633333333333334,31,86.6666666666667,48.3333333333333,1017.66666666667,0.900000000000001,5.5,4.9356,0.002403268,2,1.09861228866811,0.00240038476998565,"Shenyang",67
"6621",6621,6621,6621,"2020-03-30",43,89,22,0.833333333333334,34.3333333333333,106.666666666667,32.6666666666667,1015.66666666667,0.900000000000001,9,4.9648,0.001201634,1,0.693147180559945,0.00120091261570052,"Shenyang",68
"6622",6622,6622,6622,"2020-03-31",55,104.333333333333,23.3333333333333,0.900000000000001,32,116.333333333333,41,1012.66666666667,1.4,9.66666666666667,5.2454,0.002403268,2,1.09861228866811,0.00240038476998565,"Shenyang",69
"6623",6623,6623,6623,"2020-04-01",52.6666666666667,97.3333333333333,18.3333333333333,0.733333333333334,30.6666666666667,114.333333333333,35.3333333333333,1012.33333333333,3.33333333333333,8.83333333333333,5.62736666666667,0.002403268,2,1.09861228866811,0.00240038476998565,"Shenyang",70
"6624",6624,6624,6624,"2020-04-02",49,89.6666666666667,17,0.800000000000001,32.3333333333333,100.666666666667,33,1013,3.33333333333333,8.16666666666667,5.58996666666667,0.002403268,2,1.09861228866811,0.00240038476998565,"Shenyang",71
"6625",6625,6625,6625,"2020-04-03",49.6666666666667,111.666666666667,15.3333333333333,0.866666666666668,34,100,29.3333333333333,1014,3.33333333333333,9,5.59676666666667,0,0,0,0,"Shenyang",72
"6626",6626,6626,6626,"2020-04-04",46,116,14,0.833333333333334,29.3333333333333,99.3333333333333,34.6666666666667,1014.66666666667,3.33333333333333,7.66666666666667,5.20016666666667,0,0,0,0,"Shenyang",73
"6627",6627,6627,6627,"2020-04-05",56.6666666666667,134,12,0.700000000000001,35,98.6666666666667,32.6666666666667,1017.33333333333,3.33333333333333,7,4.81616666666667,0.001201634,1,0.693147180559945,0.00120091261570052,"Shenyang",74
"6628",6628,6628,6628,"2020-04-06",63.6666666666667,128,17.6666666666667,0.800000000000001,41.3333333333333,108,31.6666666666667,1018.66666666667,2.83333333333333,7.5,4.51536666666667,0.001201634,1,0.693147180559945,0.00120091261570052,"Shenyang",75
"6629",6629,6629,6629,"2020-04-07",69.6666666666667,127.666666666667,18.3333333333333,0.833333333333334,44.3333333333333,109.666666666667,33.3333333333333,1017.33333333333,1.4,9,4.91296666666667,0.003604902,3,1.38629436111989,0.00359841991430345,"Shenyang",76
"6630",6630,6630,6630,"2020-04-08",57.6666666666667,104,16,0.766666666666668,37,104.333333333333,37,1014.66666666667,1.9,8,5.30616666666667,0.002403268,2,1.09861228866811,0.00240038476998565,"Shenyang",77
"2965",2965,2965,2965,"2020-01-22",32,56,13,0.7,32,74,71,1014,4.1,3,5.0088,0,0,0,0,"Dalian",0
"2966",2966,2966,2966,"2020-01-23",60.5,88.5,14.5,0.95,34,67,81,1013,2.5,3.25,4.61375,0,0,0,0,"Dalian",1
"2967",2967,2967,2967,"2020-01-24",54,76.6666666666667,18.3333333333333,0.9,31.3333333333333,67,65.6666666666667,1015.66666666667,2.46666666666667,2.16666666666667,4.15966666666667,0,0,0,0,"Dalian",2
"2968",2968,2968,2968,"2020-01-25",86.3333333333333,108.333333333333,24,1.13333333333333,30.6666666666667,69.3333333333333,57.3333333333333,1019,1.9,0.833333333333333,3.5071,0.004225352,3,1.38629436111989,0.00421645026673283,"Dalian",3
"2969",2969,2969,2969,"2020-01-26",98,115.666666666667,29.3333333333333,1.26666666666667,32.6666666666667,71,52.3333333333333,1022,2.4,-0.166666666666667,3.01723333333333,0.004225352,3,1.38629436111989,0.00421645026673283,"Dalian",4
"2970",2970,2970,2970,"2020-01-27",114.333333333333,132,29.3333333333333,1.43333333333333,35.6666666666667,70,60.6666666666667,1020.33333333333,2.4,0.333333333333333,2.82803333333333,0.005633803,4,1.6094379124341,0.00561799248629616,"Dalian",5
"2971",2971,2971,2971,"2020-01-28",132,150.666666666667,26.3333333333333,1.66666666666667,41.3333333333333,60.3333333333333,72.3333333333333,1016.33333333333,1.9,1.5,2.6106,0.001408451,1,0.693147180559945,0.00140746006323851,"Dalian",6
"2972",2972,2972,2972,"2020-01-29",117.666666666667,136,20.6666666666667,1.4,33.3333333333333,70,70.3333333333333,1013,1.9,1,2.45916666666667,0.001408451,1,0.693147180559945,0.00140746006323851,"Dalian",7
"2973",2973,2973,2973,"2020-01-30",97.6666666666667,116.333333333333,16,1.16666666666667,25.6666666666667,75.3333333333333,71,1010.66666666667,4.03333333333333,-1,2.3101,-2.16840434497101e-19,0,0,0,"Dalian",8
"2974",2974,2974,2974,"2020-01-31",50.3333333333333,63.6666666666667,15.3333333333333,0.7,18,83.3333333333333,61.6666666666667,1010.33333333333,5.1,-3.33333333333333,2.31456666666667,0.002816901,2,1.09861228866811,0.00281294096931138,"Dalian",9
"2975",2975,2975,2975,"2020-02-01",39.3333333333333,50.3333333333333,16,0.666666666666666,18.3333333333333,78.3333333333333,60.6666666666667,1010.33333333333,4.6,-3,2.3242,0.007042253,5,1.79175946922805,0.00701757214116409,"Dalian",10
"2976",2976,2976,2976,"2020-02-02",48,59.3333333333333,19.3333333333333,0.7,25,71.3333333333333,54.6666666666667,1013.33333333333,1.96666666666667,-2.16666666666667,2.31593333333333,0.009859154,7,2.07944154167984,0.00981086964375709,"Dalian",11
"2977",2977,2977,2977,"2020-02-03",46,57.3333333333333,18.3333333333333,0.666666666666666,23.3333333333333,71.6666666666667,60.6666666666667,1015.33333333333,1.4,-1.5,2.33746666666667,0.007042253,5,1.79175946922805,0.00701757214116409,"Dalian",12
"2978",2978,2978,2978,"2020-02-04",37.6666666666667,49.6666666666667,17.6666666666667,0.633333333333333,22.6666666666667,68.6666666666667,53,1016.66666666667,1.9,-2,2.30036666666667,0.004225352,3,1.38629436111989,0.00421645026673283,"Dalian",13
"2979",2979,2979,2979,"2020-02-05",24.6666666666667,37,15,0.566666666666666,16.6666666666667,69.6666666666667,47.6666666666667,1018,2.96666666666667,-3.66666666666667,2.30006666666667,0.002816902,2,1.09861228866811,0.00281294196650226,"Dalian",14
"2980",2980,2980,2980,"2020-02-06",18.6666666666667,30.6666666666667,16,0.566666666666666,17,66.6666666666667,35.6666666666667,1021,2.96666666666667,-6.16666666666667,2.23016666666667,0.002816902,2,1.09861228866811,0.00281294196650226,"Dalian",15
"2981",2981,2981,2981,"2020-02-07",36,48.6666666666667,15.3333333333333,0.699999999999999,18.6666666666667,62.6666666666667,42,1022.66666666667,2.96666666666667,-7,2.25966666666667,0.001408451,1,0.693147180559945,0.00140746006323851,"Dalian",16
"2982",2982,2982,2982,"2020-02-08",53.6666666666667,65.6666666666667,17,0.866666666666666,21.6666666666667,72,60,1021.33333333333,1.9,-5.16666666666667,2.27573333333333,0.002816901,2,1.09861228866811,0.00281294096931138,"Dalian",17
"2983",2983,2983,2983,"2020-02-09",86.3333333333333,103,16.6666666666667,1.03333333333333,24.3333333333333,79,67.3333333333333,1019,1.9,-2.33333333333333,2.27813333333333,0.002816901,2,1.09861228866811,0.00281294096931138,"Dalian",18
"2984",2984,2984,2984,"2020-02-10",107.333333333333,131.666666666667,16.3333333333333,1.2,28,92,77,1015.66666666667,1.4,0,2.52663333333333,0.002816901,2,1.09861228866811,0.00281294096931138,"Dalian",19
"2985",2985,2985,2985,"2020-02-11",106,134,13,1.16666666666667,28,97.3333333333333,79,1013.33333333333,2.46666666666667,1.83333333333333,2.73556666666667,-1.30104260698261e-18,0,0,0,"Dalian",20
"2986",2986,2986,2986,"2020-02-12",77.3333333333333,101.333333333333,9.66666666666667,0.966666666666666,26,96,89,1010,2.46666666666667,4.16666666666667,2.95363333333333,-1.30104260698261e-18,0,0,0,"Dalian",21
"2987",2987,2987,2987,"2020-02-13",40.6666666666667,54.6666666666667,7.66666666666667,0.666666666666666,21.6666666666667,89,90.3333333333333,1008,2.96666666666667,5.66666666666667,2.93923333333333,0.001408451,1,0.693147180559945,0.00140746006323851,"Dalian",22
"2988",2988,2988,2988,"2020-02-14",33,42,7,0.633333333333333,21.6666666666667,75,92.6666666666667,1007,2.4,6.5,2.96303333333333,0.002816902,2,1.09861228866811,0.00281294196650226,"Dalian",23
"2989",2989,2989,2989,"2020-02-15",29,51.6666666666667,7,0.599999999999999,18.3333333333333,70.3333333333333,94,1008.66666666667,1.63333333333333,4.33333333333333,2.5055,0.002816902,2,1.09861228866811,0.00281294196650226,"Dalian",24
"2990",2990,2990,2990,"2020-02-16",22.6666666666667,68,7.33333333333333,0.533333333333333,14,70,82.3333333333333,1010.66666666667,2.2,-0.333333333333333,2.08356666666667,0.002816902,2,1.09861228866811,0.00281294196650226,"Dalian",25
"2991",2991,2991,2991,"2020-02-17",12.3333333333333,61.6666666666667,9,0.399999999999999,10.6666666666667,73.3333333333333,66,1012.33333333333,3.63333333333333,-4.33333333333333,2.1053,0.001408451,1,0.693147180559945,0.00140746006323851,"Dalian",26
"2992",2992,2992,2992,"2020-02-18",19,56.3333333333333,11.6666666666667,0.499999999999999,18.3333333333333,72.3333333333333,53.3333333333333,1013,4.4,-5.16666666666667,2.66236666666667,0.001408451,1,0.693147180559945,0.00140746006323851,"Dalian",27
"2993",2993,2993,2993,"2020-02-19",32.6666666666667,48.6666666666667,12.6666666666667,0.633333333333333,24,72.6666666666667,62.3333333333333,1014.66666666667,3.33333333333333,-2.33333333333333,3.17603333333333,-1.30104260698261e-18,0,0,0,"Dalian",28
"2994",2994,2994,2994,"2020-02-20",42.6666666666667,57,12,0.733333333333333,26.3333333333333,75.3333333333333,77,1016.33333333333,1.9,0.166666666666667,3.2945,-1.30104260698261e-18,0,0,0,"Dalian",29
"2995",2995,2995,2995,"2020-02-21",54.6666666666667,69.6666666666667,10,0.799999999999999,24.3333333333333,73.6666666666667,88.3333333333333,1017.33333333333,1.9,2.5,3.32116666666667,-1.30104260698261e-18,0,0,0,"Dalian",30
"2996",2996,2996,2996,"2020-02-22",48,64.3333333333333,11,0.766666666666666,24.3333333333333,76.3333333333333,82.6666666666667,1016.33333333333,2.4,2.66666666666667,3.1632,-1.30104260698261e-18,0,0,0,"Dalian",31
"2997",2997,2997,2997,"2020-02-23",40.6666666666667,57.3333333333333,11.6666666666667,0.699999999999999,26.3333333333333,78.3333333333333,75.3333333333333,1016.33333333333,2.4,2.5,2.93166666666667,-1.30104260698261e-18,0,0,0,"Dalian",32
"2998",2998,2998,2998,"2020-02-24",30.6666666666667,51.6666666666667,11.3333333333333,0.599999999999999,24.3333333333333,85.3333333333333,71.6666666666667,1013,2.96666666666667,3,3.1425,-1.30104260698261e-18,0,0,0,"Dalian",33
"2999",2999,2999,2999,"2020-02-25",33.3333333333333,56.6666666666667,11.3333333333333,0.633333333333333,25,80,79.6666666666667,1011.66666666667,3.53333333333333,3.5,3.50426666666667,-1.30104260698261e-18,0,0,0,"Dalian",34
"3000",3000,3000,3000,"2020-02-26",35,56.3333333333333,10.6666666666667,0.633333333333333,21.3333333333333,77,75.6666666666667,1010,4.1,4,3.92123333333333,-1.30104260698261e-18,0,0,0,"Dalian",35
"3001",3001,3001,3001,"2020-02-27",26.3333333333333,41,12,0.599999999999999,21,74,62,1014,4.1,2.5,3.9407,-1.30104260698261e-18,0,0,0,"Dalian",36
"3002",3002,3002,3002,"2020-02-28",23,32,11,0.499999999999999,19.6666666666667,72.6666666666667,48,1016.33333333333,3.53333333333333,2.5,3.97563333333333,-1.30104260698261e-18,0,0,0,"Dalian",37
"3003",3003,3003,3003,"2020-02-29",31.6666666666667,40.6666666666667,11,0.566666666666666,24.3333333333333,66.6666666666667,57.3333333333333,1015,2.46666666666667,2,3.76383333333333,-1.30104260698261e-18,0,0,0,"Dalian",38
"3004",3004,3004,3004,"2020-03-01",44.6666666666667,55,11.6666666666667,0.666666666666666,26.3333333333333,69.6666666666667,74,1011.33333333333,1.9,2.33333333333333,3.4996,-1.30104260698261e-18,0,0,0,"Dalian",39
"3005",3005,3005,3005,"2020-03-02",42,52.6666666666667,12.3333333333333,0.633333333333332,25.6666666666667,77,80,1011.33333333333,1.9,1.5,3.6751,-1.30104260698261e-18,0,0,0,"Dalian",40
"3006",3006,3006,3006,"2020-03-03",41,51.3333333333333,12.3333333333333,0.633333333333332,23.3333333333333,84.6666666666667,70.6666666666667,1013,1.9,1.66666666666667,4.04943333333333,-1.30104260698261e-18,0,0,0,"Dalian",41
