"","X","X.1","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1."
"4503","2020-03-18","广州",30,62,7.33333333333333,0.733333333333333,49.3333333333333,88.6666666666667,70.3333333333333,1014.66666666667,0.899999999999999,20.6666666666667,3.74926666666667,0.00392005599999999,6,1.94591014905531,0.00391239260125112
"4504","2020-03-19","广州",27,51.3333333333333,7.33333333333333,0.766666666666666,52.6666666666667,61.3333333333333,81,1013.33333333333,0.633333333333333,20.6666666666667,3.71313333333333,0.00718676999999999,11,2.484906649788,0.00716106823678938
"4505","2020-03-20","广州",27.6666666666667,45.3333333333333,7,0.799999999999999,56.3333333333333,46.3333333333333,90.6666666666667,1012,0.366666666666666,19.8333333333333,3.731,0.00980014199999999,15,2.77258872223978,0.00975243206457372
"4506","2020-03-21","广州",24,38.6666666666667,6.66666666666667,0.799999999999999,54,39.3333333333333,96.6666666666667,1011.33333333333,0.366666666666666,20,3.50406666666667,0.00784011399999999,12,2.56494935746154,0.00780954000466795
"4507","2020-03-22","广州",24,41.3333333333333,6,0.733333333333333,49.6666666666667,59.3333333333333,97.3333333333333,1011,0.633333333333333,21,3.20303333333333,0.00653342799999999,10,2.39789527279837,0.00651217766741097
"4508","2020-03-23","广州",23,42.6666666666667,6.33333333333333,0.7,43,91,94.6666666666667,1010,0.899999999999999,22.8333333333333,3.24896666666667,0.00457339899999999,7,2.07944154167984,0.0045629727875275
"4509","2020-03-24","广州",24.3333333333333,45.6666666666667,6.33333333333333,0.633333333333333,38.3333333333333,118.666666666667,89.6666666666667,1009.66666666667,1.4,24.3333333333333,3.56536666666667,0.01176017,18,2.94443897916644,0.0116915566136072
"4510","2020-03-25","广州",24,46.6666666666667,6.33333333333333,0.633333333333333,37,121.666666666667,82.6666666666667,1009.66666666667,1.4,25,3.96486666666667,0.012413513,19,2.99573227355399,0.0123370970908652
"4511","2020-03-26","广州",21.3333333333333,41.3333333333333,6,0.6,35.6666666666667,98.3333333333333,79,1010,1.4,24.8333333333333,3.96816666666667,0.017640256,27,3.3322045101752,0.0174864725696821
"4512","2020-03-27","广州",17.6666666666667,36,6,0.6,36.6666666666667,75.6666666666667,80.3333333333333,1009.66666666667,1.4,24.5,3.96446666666667,0.014373542,22,3.13549421592915,0.0142712219474231
